id,translation
369,"{'de': 'Über diese plötzliche Verwandlung war sie sehr erschrocken, aber da war keine Zeit zu verlieren, da sie sehr schnell kleiner wurde; sie machte sich also gleich daran, etwas von dem andern Stück zu essen.', 'eo': 'Tiu subita ŝanĝo tre timigis ŝin. Sed kredante ke ŝi nepre ne devas perdi tempon, ŝi tuj klopodis por manĝi iom de la maldekstra peceto.'}"
370,"{'de': 'Ihr Kinn war so dicht an ihren Fuß gedrückt, daß ihr kaum Platz genug blieb, den Mund aufzumachen; endlich aber gelang es ihr, ein wenig von dem Stück in ihrer linken Hand herunter zu schlucken.', 'eo': 'La mentono kaj la piedoj tiel forte kunpremiĝis, ke apenaŭ ŝi povis malfermi la buŝon, sed fine prosperis al ŝi enigi kelkajn erojn de la maldekstra peceto.'}"
371,"{'de': '»Ah! endlich ist mein Kopf frei!« rief Alice mit Entzücken, das sich jedoch den nächsten Augenblick in Angst verwandelte, da sie merkte, daß ihre Schultern nirgends zu finden waren: als sie hinunter sah, konnte sie weiter nichts erblicken, als einen ungeheuer langen Hals, der sich wie eine Stange aus einem Meer von grünen Blättern erhob, das unter ihr lag.', 'eo': 'Sed la ĝojo tuj ŝanĝiĝis en timon, kiam ŝi rimarkis ke la ŝultroj malaperis. Derigardante, ŝi povis vidi nur grandegan longon da kolo, kiu ŝajne kreskas el ia maro de verdaj folioj tre malproksime de ŝiaj okuloj.'}"
372,"{'de': '»Was mag all das grüne Zeug sein?« sagte Alice. »Und wo sind meine Schultern nur hingekommen?', 'eo': '""Kio en la tuta mondo estas jena verdaĵo?"" diris Alicio, ""kaj kien malaperis la ŝultroj? Kaj vi, ho, kompatindaj manoj, pro kio mi ne povas vidi vin?""'}"
373,"{'de': 'Und ach, meine armen Hände, wie geht es zu, daß ich euch nicht sehen kann?«', 'eo': 'Ŝi dume ĉirkaŭmovis ilin sed sekvis nenia rezulto krom ke la malproksima foliaro iom ondiĝis.'}"
374,"{'de': 'Sie griff bei diesen Worten um sich, aber es erfolgte weiter nichts, als eine kleine Bewegung in den entfernten grünen Blättern. Da es ihr nicht gelang, die Hände zu ihrem Kopfe zu erheben, so versuchte sie, den Kopf zu ihnen hinunter zu bücken, und fand zu ihrem Entzücken, daß sie ihren Hals in alle Richtungen biegen und wenden konnte, wie eine Schlange.', 'eo': 'Ĉar tute ne sukcesis la klopodoj levi la manojn ĝis la kapo, ŝi penis mallevi al ili la kapon, kaj tre ĝojis eltrovante ke ŝia kolo estas en ĉiu direkto tre fleksebla, same kiel serpento.'}"
375,"{'de': ""Sie hatte ihn gerade in ein malerisches Zickzack gewunden und wollte eben in das Blättermeer hinunter tauchen, das, wie sie sah, durch die Gipfel der Bäume gebildet wurde, unter denen sie noch eben herum gewandert war, als ein lautes Rauschen sie plötzlich zurückschreckte: eine große Taube kam ihr in's Gesicht geflogen und schlug sie heftig mit den Flügeln."", 'eo': 'Jam kurbinte ĝin en gracian zigzagon ŝi celis enigi ĝin inter la foliaron, kaj eltrovis ke tiu malproksima verda maro estas nur suproj de la arboj sub kiuj ŝi ĉirkaŭvagis kaj parolis kun la Raŭpo. Sed en tiu momento ŝi aŭdis akran siblokrion, kaj rapide retiris la kapon, ĉar jen granda Kolombo flugas kontraŭ ŝia vizaĝo kaj forte frapas ŝin per la flugiloj.'}"
376,"{'de': '»Schlange!« kreischte die Taube.', 'eo': '""Vi serpento!"" kriegis la Kolombo.'}"
377,"{'de': '»Ich bin keine Schlange!« sagte Alice mit Entrüstung. »Laß mich in Ruhe !«', 'eo': '""Mi ne estas serpento,"" indignis Alicio, ""vi ne ataku min!""'}"
378,"{'de': '»Schlange sage ich!« wiederholte die Taube, aber mit gedämpfter Stimme, und fuhr schluchzend fort: »Alles habe ich versucht, und nichts ist ihnen genehm!«', 'eo': '""Serpento, mi ĝin rediras,"" ripetis la Kolombo, sed malpli ekscitite, kaj kun ĝemo aldonis la informon: ""Ĉiujn rimedojn mi provis, sed kontraŭ ili, nenio taŭgas.""—'}"
379,"{'de': '»Ich weiß gar nicht, wovon du redest,« sagte Alice.', 'eo': '""Mi ne havas eĉ la plej malgrandan ideon pri kio vi parolas,"" diris Alicio.'}"
380,"{'de': '»Baumwurzeln habe ich versucht, Flußufer habe ich versucht, Hecken habe ich versucht,« sprach die Taube weiter, ohne auf sie zu achten; »aber diese Schlangen! Nichts ist ihnen recht!«', 'eo': '—""Mi provis la arbradikojn, la deklivojn, kaj kreskaĵajn barilojn,"" daŭrigis la Kolombo, tute ne atentante ŝin, ""sed eviti la serpentojn, neeble.""'}"
381,"{'de': 'Alice verstand immer weniger; aber sie dachte, es sei unnütz etwas zu sagen, bis die Taube fertig wäre.', 'eo': 'Alicio pli kaj pli konfuziĝis, sed ŝi decidis ke ne utilos diri ion ĝis la Kolombo finos.'}"
382,"{'de': '»Als ob es nicht Mühe genug wäre, die Eier auszubrüten,« sagte die Taube, »da muß ich noch Tag und Nacht den Schlangen aufpassen !', 'eo': '""Sufiĉe ĝenis min la tasko elkovi la ovojn,"" diris la Kolombo, ""sed ankaŭ mi devis nokte kaj tage gardi kontraŭ la serpentoj.'}"
383,"{'de': 'Kein Auge habe ich die letzten drei Wochen zugetan!«', 'eo': 'Mi ja dum la lastaj tri semajnoj ne povis dormi unu momenton.""'}"
384,"{'de': '»Es tut mir sehr leid, daß du so viel Verdruß gehabt hast,« sagte Alice, die zu verstehen anfing, was sie meinte.', 'eo': '""Mi tre bedaŭras ke oni ĉagrenis vin,"" diris Alicio, ekkomprenante la situacion.'}"
385,"{'de': '»Und gerade da ich mir den höchsten Baum im Walde ausgesucht habe,« fuhr die Taube mit erhobener Stimme fort, »und gerade da ich dachte, ich wäre sie endlich los, müssen sie sich sogar noch vom Himmel herunter winden!', 'eo': '""Kaj ĵus kiam mi elektis la plej altan arbon en la tuta arbaro,"" daŭrigis la Kolombo per voĉo absolute kriega, ""por ke mi fine liberiĝu de ili, ili venas tordegante sin el la ĉielo mem.'}"
386,"{'de': 'Pfui!', 'eo': 'Fju!'}"
387,"{'de': 'Schlange!«', 'eo': 'Serpento!""'}"
388,"{'de': '»Aber ich bin keine Schlange, sage ich dir!« rief Alice, »ich bin ein ich bin ein -«', 'eo': '""Tamen mi ne estas serpento, ree mi ĝin diras,"" protestis Alicio. ""Mi estas... estas....""'}"
389,"{'de': '»Nun, was bist du denn ?« fragte die Taube. »Ich merke wohl, daß du dir etwas ausdenken willst!«', 'eo': '""Nu, kio vi estas?"" diris la Kolombo. ""Vi ja evidente penas trovi taŭgan malveraĵon.""'}"
390,"{'de': '»Ich ich bin ein kleines Mädchen,« sagte Alice etwas unsicher, da sie an die vielfachen Verwandlungen dachte, die sie den Tag über schon durchgemacht hatte.', 'eo': '""Mi estas... knabineto,"" iom dube diris Alicio, rememorante kiom da ŝanĝoj ŝi en tiu tago jam spertis.'}"
391,"{'de': '»Eine schöne Ausrede, wahrhaftig!« sagte die Taube im Tone tiefster Verachtung. »Ich habe mein Lebtag genug kleine Mädchen gesehen, aber nie eine mit solch einem Hals!', 'eo': '""Vere tre kredinda aserto!"" la Kolombo respondis tre sarkasme, ""mi dum la pasinta vivo vidis multe da knabinetoj sed eĉ ne unu kiu havis tian kolon kian vi.'}"
392,"{'de': 'Nein, nein! du bist eine Schlange! das kannst du nicht ableugnen.', 'eo': 'Ne, ne! Serpento vi estas, kaj ne utilas ĝin nei.'}"
393,"{'de': 'Du wirst am Ende noch behaupten, daß du nie ein Ei gegessen hast.«', 'eo': 'Kredeble vi diros al mi ke neniam vi gustumis ovon?""'}"
394,"{'de': '»Ich habe Eier gegessen, freilich,« sagte Alice, die ein sehr wahrheitsliebendes Kind war; »aber kleine Mädchen essen Eier eben so gut wie Schlangen.«', 'eo': '""Ovojn mi certe gustumis,"" diris Alicio, (ŝi estis ja tre verdira infano) ""sed la knabinetoj egale kun la serpentoj ofte manĝas ovojn.""'}"
395,"{'de': '»Das glaube ich nicht,« sagte die Taube; »wenn sie es aber tun, nun dann sind sie eine Art Schlangen, so viel weiß ich.«', 'eo': '""Tion mi ne kredas,"" diris la Kolombo, ""sed, se tiel estas, ĉiu knabineto sekve estas iuspeca serpento. Jen ĉio!""'}"
396,"{'de': 'Das war etwas so Neues für Alice, daß sie ein Paar Minuten ganz still schwieg; die Taube benutzte die Gelegenheit und fuhr fort: »Du suchst Eier, das weiß ich nur zu gut, und was kümmert es mich, ob du ein kleines Mädchen oder eine Schlange bist?«', 'eo': 'Tio ĉi estis por Alicio tute nova ideo; do ŝi unu, du momentojn staris silente, kaj la Kolombo profitis la okazon por aldiri: ""Mi tre bone scias ke vi nuntempe serĉas ovojn, do al mi ne grave estas ĉu knabineto vi estas aŭ serpento!""'}"
397,"{'de': '»Aber mich kümmert es sehr,« sagte Alice schnell; »übrigens suche ich zufällig nicht Eier, und wenn ich es täte, so würde ich deine nicht brauchen können; ich esse sie nicht gern roh.«', 'eo': '""Tamen al mi estas tre grave,"" respondis Alicio rapide. ""Fakte, mi ne serĉas ovojn; kaj se mi serĉus, mi ne volus la viajn, ĉar nur la kuiritajn ovojn mi ŝatas.""'}"
398,"{'de': ""»Dann mach', daß du fortkommst!« sagte die Taube verdrießlich, indem sie sich in ihrem Nest wieder zurecht setzte."", 'eo': '""Nu, do, vi iru for!"" diris la Kolombo malafable, kaj retrankviliĝis sur sia nesto.'}"
399,"{'de': 'Alice duckte sich unter die Bäume so gut sie konnte; denn ihr Hals verwickelte sich fortwährend in die Zweige, und mehrere Male mußte sie anhalten und ihn losmachen.', 'eo': 'Alicio kurbigis sin kiel eble plej bone inter la arboj, sed ŝia kolo ofte implikiĝis inter la branĉoj kaj kelkfoje ŝi devis malligi ĝin.'}"
400,"{'de': 'Nach einer Weile fiel es ihr wieder ein, daß sie noch die Stückchen Pilz in den Händen hatte, und sie machte sich sorgfältig daran, knabberte bald an dem einen, bald an dem andern, und wurde abwechselnd größer und kleiner, bis es ihr zuletzt gelang, ihre gewöhnliche Größe zu bekommen.', 'eo': 'Post kelka tempo memorante ke ŝi ankoraŭ havas en la manoj la fungopecetojn, ŝi klopodadis tre zorge, mordetante jen unu jen la alian, kaj pro tio proporcie kreskis kaj malkreskis, ĝis fine ŝi sukcesis rehavi la propran kutiman al ŝi altecon.'}"
401,"{'de': 'Es war so lange her, daß sie auch nur ungefähr ihre richtige Größe gehabt hatte, daß es ihr erst ganz komisch vorkam; aber nach einigen Minuten hatte sie sich daran gewöhnt und sprach mit sich selbst wie gewöhnlich. »Schön, nun ist mein Plan ausgeführt!', 'eo': 'Jam tiel longe ŝi havis diversajn neproprajn altecojn ke unue ŝi sentis sin stranga, rehavante la propran. Tamen post kelkaj minutoj ŝi alkutimiĝis ĝin, kaj komencis kunparoli kun si jene:— ""Nu, jam la duonon de mia projekto mi elfaris.'}"
402,"{'de': 'Wie verwirrt man von dem vielen Wechseln wird!', 'eo': 'Mi eĉ ne povis esti certa en ĉiu momento kio mi fariĝos en la sekvanta. Sed nun mi havas la propran altecon, kaj restas nur—eniĝi en tiun belan ĝardenon.'}"
403,"{'de': 'Ich weiß nie, wie ich den nächsten Augenblick sein werde!', 'eo': 'Kiamaniere mi devas klopodi pri tio?"" Dirante tion, ŝi alvenis, neatendante, al ebena senarba terpeco, kun (en la mezo) unu malgranda dometo, kies alteco estis iom pli ol unu metro.'}"
404,"{'de': 'Doch jetzt habe ich meine richtige Größe: nun kommt es darauf an, in den schönen Garten zu gelangen wie kann ich das anstellen? das möchte ich wissen!« Wie sie dies sagte, kam sie in eine Lichtung mit einem Häuschen in der Mitte, ungefähr vier Fuß hoch. »Wer auch darin wohnen mag, es geht nicht an, daß ich so groß wie ich jetzt bin hineingehe: sie würden vor Angst nicht wissen wohin!« Also knabberte sie wieder an dem Stückchen in der rechten Hand, und wagte sich nicht an das Häuschen heran, bis sie sich auf neun Zoll herunter gebracht hatte.', 'eo': '""Kiuj ajn loĝas tie,"" pensis Alicio, ""tute ne konvenas ke mi renkontu ilin havante la nunan grandecon, mi ja morttimigus ilin."" Do ŝi denove mordetis la dekstran fungopecon, kaj ne kuraĝis alproksimiĝi la dometon ĝis ŝi estis nur dudek kelke da centimetroj alta.'}"
405,"{'de': 'Sechstes Kapitel -Ferkel und Pfeffer', 'eo': 'ĈAPITRO VI Pri la Porkinfano'}"
406,"{'de': 'Noch ein bis zwei Augenblicke stand sie und sah das Häuschen an, ohne recht zu wissen was sie nun tun solle, als plötzlich ein Lackei in Livree vom Walde her gelaufen kam (sie hielt ihn für einen Lackeien, weil er Livree trug, sonst, nach seinem Gesichte zu urteilen, würde sie ihn für einen Fisch angesehen haben) und mit den Knöcheln laut an die Tür klopfte.', 'eo': 'Kelkan tempon ŝi staris senmove, fikse rigardante la dometon kaj konsiderante kion ŝi faros. Dum ŝi ankoraŭ staris dubante, subite el la arbaro alkuris livrevestita lakeo (nur pro la livreo ŝi konkludis ke li estas lakeo, el la vizaĝo ŝi estus nominta lin fiŝo).'}"
407,"{'de': 'Sie wurde von einem andern Lackeien in Livree geöffnet, der ein rundes Gesicht und große Augen wie ein Frosch hatte, und beide Lackeien hatten, wie Alice bemerkte, gepuderte Lockenperücken über den ganzen Kopf.', 'eo': 'La noveveninto laŭte frapis sur la pordon per siaj manartikoj, kaj malfermis al li alia livrevestita lakeo, havanta rondan vizaĝon kaj grandajn ranokulojn.'}"
408,"{'de': 'Sie war sehr neugierig, was nun geschehen würde, und schlich sich etwas näher, um zuzuhören.', 'eo': 'Alicio ankaŭ rimarkis ke ambaŭ lakeoj havas la harojn pudritajn kaj buklitajn ĉirkaŭ la tuta kapo.'}"
409,"{'de': 'Der Fisch-Lackei fing damit an, einen ungeheuren Brief, beinah so groß wie er selbst, unter dem Arme hervorzuziehen; diesen überreichte er dem anderen, in feierlichem Tone sprechend: »Für die Herzogin.', 'eo': 'Ĉar ŝi tre volis scii kio okazos inter ili, ŝi ŝtelmarŝis el la arbaro por subaŭskulti ilin.'}"
410,"{'de': 'Eine Einladung von der Königin, Krocket zu spielen.« Der Frosch-Lackei erwiderte in demselben feierlichen Tone, indem er nur die Aufeinanderfolge der Wörter etwas veränderte: »Von der Königin. Eine Einladung für die Herzogin, Krocket zu spielen.«', 'eo': 'Komencis la Fiŝ-Lakeo; liverante el sub la brako grandegan leteron preskaŭ egale grandan kun si mem, li diris per solena voĉo:—""Por la Dukino, La Kera Damo invitas ŝin por kroketludo."" La Ran-Lakeo ripetis per same solena voĉo, nur iom ŝanĝante la vortordon:—""De la Kera Damo, kiu invitas por kroketludi la Dukinon.""'}"
411,"{'de': 'Dann verbeugten sich Beide tief, und ihre Locken verwickelten sich in einander.', 'eo': 'Tiam ambaŭ profunde klinis sin, kaj iliaj buklaroj interligiĝis.'}"
412,"{'de': 'Darüber lachte Alice so laut, daß sie in das Gebüsch zurücklaufen mußte, aus Furcht, sie möchten sie hören, und als sie wieder herausguckte, war der Fisch-Lackei fort, und der andere saß auf dem Boden bei der Thür und sah dumm in den Himmel hinauf.', 'eo': 'Ĉe tio Alicio tiel laŭte ekridis, ke ŝi devis rekaŝi sin en la arbaron pro la timo ke ili aŭdos ŝin. Kiam ŝi denove ŝtelrigardis al la dometo, la Fiŝ-Lakeo jam antaŭe malaperis, kaj la alia sidas sur la grundo antaŭ la pordo kaj rigardas malinteligente la ĉielon.'}"
413,"{'de': 'Alice ging furchtsam auf die Thür zu und klopfte.', 'eo': 'Alicio paŝis antaŭen kaj frapis malkuraĝe sur la pordo.'}"
414,"{'de': '»Es ist durchaus unnütz, zu klopfen,« sagte der Lackei, »und das wegen zweier Gründe. Erstens weil ich an derselben Seite von der Thür bin wie du, zweitens, weil sie drinnen einen solchen Lärm machen, daß man dich unmöglich hören kann.«. Und wirklich war ein ganz merkwürdiger Lärm drinnen, ein fortwährendes Heulen und Niesen, und von Zeit zu Zeit ein lautes Krachen, als ob eine Schüssel oder ein Kessel zerbrochen wäre', 'eo': '""Tute ne utilas frapi,"" diris la Lakeo, ""kaj jen du kaŭzoj; unue ĉar mi staras ĉe la sama flanko kiel vi; kaj due, ĉar tie interne oni tiom bruas ke neniu povus aŭdi la frapon,"" (kaj certege, dum li parolas, okazas interne tre eksterordinara bruo—oni konstante plorkriegas kaj ternas, kaj je mallongaj intertempoj okazas ankaŭ granda krakado kvazaŭ plado aŭ kaldrono estas dispecigata).'}"
415,"{'de': '»Bitte,« sagte Alice, »wie soll ich denn hineinkommen ?«', 'eo': '""Bonvolu do diri kiel mi povos eniĝi,"" diris Alicio.'}"
416,"{'de': '»Es wäre etwas Sinn und Verstand darin, anzuklopfen,« fuhr der Lackei fort, ohne auf sie zu hören, »wenn wir die Thür zwischen uns hätten. Zum Beispiel, wenn du drinnen wärest, könntest du klopfen, und ich könnte dich herauslassen, nicht wahr?« Er sah die ganze Zeit über, während er sprach, in den Himmel hinauf, was Alice entschieden sehr unhöflich fand. »Aber vielleicht kann er nicht dafür,« sagte sie bei sich; »seine Augen sind so hoch oben auf seiner Stirn.', 'eo': '""Eble iom utilus ke vi frapu,"" la Lakeo diris, tute ne atentante ŝian demandon, ""se la pordo starus inter ni; ekzemple, se vi estus interne, vi povus frapi, kaj mi ja povus eligi vin."" Dum li parolis tiujn vortojn, li rigardis senĉese la ĉielon, kaj pro tio Alicio opiniis ke li estas tre malĝentila: ""Sed eble li ne povas ne,"" ŝi pensis en si, ""ĉar jen liaj okuloj staras preskaŭ ĉe la verto.'}"
417,"{'de': 'Aber jedenfalls könnte er mir antworten. Wie soll ich denn hineinkommen ?« wiederholte sie laut.', 'eo': 'Tamen, malgraŭ tio li devas respondi demandojn,""; kaj ŝi ripetis laŭte: ""Kiel mi povos eniĝi?""'}"
418,"{'de': '»Ich werde hier sitzen,« sagte der Lackei, »bis morgen -«', 'eo': '""Mi sidados tie ĉi,"" la Lakeo diris, ""ĝis morgaŭ—""'}"
419,"{'de': 'In diesem Augenblicke ging die Tür auf, und ein großer Teller kam heraus geflogen, gerade auf den Kopf des Lackeien los; er strich aber über seine Nase hin und brach an einem der dahinterstehenden Bäume in Stücke', 'eo': 'En ĉi tiu momento la dompordo malfermiĝis, kaj oni ĵetis for grandan teleron celante lian kapon; ĝi nur ektuŝis al li la nazon, kaj dispeciĝis kontraŭ la plej apuda arbo.'}"
420,"{'de': '. »oder übermorgen, vielleicht,« sprach der Lackei in demselben Tone fort, als ob nichts vorgefallen wäre', 'eo': '—""aŭ eble postmorgaŭ,"" la Lakeo daŭrigis per sama tono, kvazaŭ nenio okazis.'}"
421,"{'de': '. »Wie soll ich denn hineinkommen?« fragte Alice wieder, lauter als vorher.', 'eo': '""Kiel mi povos eniĝi?"" Alicio jam la trian fojon kaj preskaŭ kolere demandis.'}"
422,"{'de': '»Sollst du überhaupt hineinkommen?« sagte der Lackei. »Das ist die erste Frage, nicht wahr?«', 'eo': '""Ĉu iam vi eniĝos?"" diris la Lakeo. ""Tio ja estas la unua demando.""'}"
423,"{'de': 'Das war es allerdings; nur ließ sich Alice das nicht gern sagen. »Es ist wirklich schrecklich,« murmelte sie vor sich hin, »wie naseweis alle diese Geschöpfe sind. Es könnte Einen ganz verdreht machen!«', 'eo': 'Tamen Alicio ne ŝatis ke oni tion diru. Ŝi kolere diris al si:— ""La ĉitieaj kreitaĵoj ja argumentas netolereble, frenezige.""'}"
424,"{'de': 'Der Lackei schien dies für eine gute Gelegenheit anzusehen, seine Bemerkung zu wiederholen, und zwar mit Variationen. »Ich werde hier sitzen,« sagte er, »ab und an, Tage und Tage lang.«', 'eo': 'Al la Lakeo ŝia silenta indigno prezentis bonan okazon por ripeti kun variaĵoj la antaŭan diron:—""Mi sidos tie ĉi,"" li diris, ""interrompe aŭ seninterrompe dum multaj tagoj.""'}"
425,"{'de': '»Was soll ich aber tun?« frage Alice.', 'eo': '""Sed kion mi devas fari?"" diris Alicio.'}"
426,"{'de': '»Was dir gefällig ist,« sagte der Lackei, und fing an zu pfeifen.', 'eo': '""Ĉion, kion ajn vi volas!"" diris la Lakeo, kaj komencis fajfi. Alicio perdis la paciencon.'}"
427,"{'de': '»Es hilft zu nichts, mit ihm zu reden,« sagte Alice außer sich, »er ist vollkommen blödsinnig!« Sie klinkte die Tür auf und ging hinein.', 'eo': '""Ho, tute ne utilas paroli al li,"" diris ŝi, ""li ja estas sencerbulo."" Dirinte tion, ŝi malfermis mem la pordon kaj—eniris.'}"
428,"{'de': 'Die Thür führte geradewegs in eine große Küche, welche von einem Ende bis zum andern voller Rauch war; in der Mitte saß auf einem dreibeinigen Schemel die Herzogin, mit einem Wickelkinde auf dem Schoße; die Köchin stand über das Feuer gebückt und rührte in einer großen Kasserolle, die voll Suppe zu sein schien.', 'eo': 'La pordo kondukis rekte en grandan kuirejon, kiu estis laŭ ĝia tuta longo plena je fumo. Jen en la mezo, sur tripieda skabelo sidas la Dukino vartante infaneton: la kuiristino kurbiĝas super la fajro, kaj ĉirkaŭmovas per granda ferkulero la enhavon—kredeble ian supaĵon—de unu granda kaldrono.'}"
429,"{'de': '»In der Suppe ist gewiß zu viel Pfeffer!« sprach Alice für sich, so gut sie vor Niesen konnte.', 'eo': '""Tiu supo certege enhavas tro da pipro,"" diris al si Alicio; pro konstantaj terneksplodoj apenaŭ ŝi povis eligi la vortojn.'}"
430,"{'de': 'Es war wenigstens zu viel in der Luft. Sogar die Herzogin nieste hin und wieder; was das Wickelkind anbelangt, so nieste und schrie es abwechselnd ohne die geringste Unterbrechung. Die beiden einzigen Wesen in der Küche, die nicht niesten, waren die Köchin und eine große Katze, die vor dem Herde saß und grinste, sodaß die Mundwinkel bis an die Ohren reichten.', 'eo': 'Eĉ la Dukino ternis ne malofte; la infano senĉese aŭ ternis aŭ plorkriegis, kaj en la kuirejo ne ternadis nur la kuiristino kaj unu granda kato kiu sidas apud la fajrujo kaj grimacas kun la buŝo etendita de unu orelo ĝis la alia.'}"
431,"{'de': '»Wollen Sie mir gütigst sagen,« fragte Alice etwas furchtsam, denn sie wußte nicht recht, ob es sich für sie schicke zuerst zu sprechen, »warum Ihre Katze so grinst?«', 'eo': '""Bonvolu, mi petas, klarigi al mi,"" Alicio komencis timeme (ĉar ŝi iom dubis ĉu estas laŭ bonmoroj ke ŝi parolu unue), ""pro kio via kato grimacas tiamaniere?""'}"
432,"{'de': '»Es ist eine Grinse-Katze,« sagte die Herzogin, »darum!', 'eo': '""Ĝi estas Cheshire5 kato, kaj jen kial!"" diris la Dukino.'}"
433,"{'de': 'Ferkel!«', 'eo': '""Vi Porko!""'}"
434,"{'de': 'Das letzte Wort sagte sie mit solcher Heftigkeit, daß Alice auffuhr; aber den nächsten Augenblick sah sie, daß es dem Wickelkinde galt, nicht ihr; sie faßte also Muth und redete weiter: -', 'eo': 'Ŝi parolis la lastajn vortojn kun tia subita forto ke Alicio eksaltis; sed ŝi tuj komprenis ke la Dukino alparolas ne ŝin sed la infanon: do ŝi refariĝis kuraĝa kaj daŭrigis:'}"
435,"{'de': '»Ich wußte nicht, daß Katzen manchmal grinsen; ja ich wußte nicht, daß Katzen überhaupt grinsen können.«', 'eo': '—""Gis nun mi ne sciis ke la Ĉeŝŝa katoj ĉiam grimacas; mi eĉ ne sciis ke ili havas tian kapablon.""'}"
436,"{'de': '»Sie können es alle,« sagte die Herzogin, »und die meisten tun es.«', 'eo': '""Ĉiuj havas la kapablon,"" diris la Dukino kaj la plimulto, ""praktikas ĝin.""'}"
437,"{'de': '»Ich kenne keine, die es tut,« sagte Alice sehr höflich, da sie ganz froh war, eine Unterhaltung angeknüpft zu haben.', 'eo': '""Mi mem ne konas eĉ unu praktikantan,"" diris Alicio, eksentante kun ĝojo ke jam fine komencas por ŝi vere interesa konversacio.'}"
438,"{'de': '»Du kennst noch nicht viel,« sagte die Herzogin, »und das ist die Wahrheit.«', 'eo': '""En tiu okazo, oni povas certiĝi ke vi tre malmulte konas,"" akre respondis la Dukino.'}"
439,"{'de': 'Alice gefiel diese Bemerkung gar nicht, und sie dachte daran, welchen andern Gegenstand der Unterhaltung sie einführen könnte.', 'eo': 'Ĉi tiun diron Alicio tute ne ŝatis, kaj tuj eksentis fortan deziron proponi alian temon.'}"
440,"{'de': 'Während sie sich auf etwas Passendes besann, nahm die Köchin die Kasserolle mit Suppe vom Feuer und fing sogleich an, Alles was sie erreichen konnte nach der Herzogin und dem Kinde zu werfen die Feuerzange kam zuerst, dann folgte ein Hagel von Pfannen, Tellern und Schüsseln.', 'eo': 'Dum ŝi penis trovi ion taŭgan, la kuiristino levis la kaldronon for de la fajro kaj komencis vigle ataki la Dukinon kaj la infanon; komencante per la fajriloj, ŝi ĵetis sur ilin ĉion atingeblan, ĉion ĵeteblan. Flugis tra la aero unu kaserolo, kaj kelkaj pladoj, kaj kvazaŭ hajlis per teleroj.'}"
441,"{'de': 'Die Herzogin beachtete sie gar nicht, auch wenn sie sie trafen; und das Kind heulte schon so laut, daß es unmöglich war zu wissen, ob die Stöße ihm weh taten oder nicht.', 'eo': 'Tiujn eksterordinarajn ĵetaĵojn la Dukino ne atentis, eĉ kiam ili frapis ŝin, kaj la infano jam antaŭe tiel forte kriegis ke oni ne povis sciiĝi ĉu ĝi ricevas vundojn aŭ ne.'}"
442,"{'de': '»Oh, bitte, nehmen Sie sich in Acht, was Sie tun!« rief Alice, die in wahrer Herzensangst hin und her sprang. »Oh, seine liebe kleine Nase!« als eine besonders große Pfanne dicht daran vorbeifuhr und sie beinah abstieß.', 'eo': 'Ŝi saltadis agonie. ""Ho, ve! oni fortranĉos la amindan nazeton""—ĉar en tiu momento granda kaserolo preterflugante minacis forporti ĝin.'}"
443,"{'de': '»Wenn Jeder nur vor seiner Tür fegen wollte,« brummte die Herzogin mit heiserer Stimme, »würde die Welt sich bedeutend schneller drehen, als jetzt.«', 'eo': '""Se ĉiu volus atenti nur siajn aferojn,"" diris la Dukino per raŭka malagrabla voĉo, ""la mondo rondirus multe pli rapide.""'}"
444,"{'de': '»Was kein Vorteil wäre,« sprach Alice, die sich über die Gelegenheit freute, ihre Kenntnisse zu zeigen. »Denken Sie nur, wie es Tag und Nacht in Unordnung bringen würde!', 'eo': '""Kaj tio ja estus nur malutilo,"" diris avide Alicio, profitante la okazon montri sian astronomian instruitecon. ""Ni konsideru kiel terure tio efikus sur la tagdaŭro.'}"
445,"{'de': 'Die Erde braucht doch jetzt vier und zwanzig Stunden, sich um ihre Achse zu drehen -«', 'eo': 'La Tero turniĝas en la daŭro de dudekkvar horoj; se do ĉirkaŭ la akso6—""'}"
446,"{'de': ""»Was, du redest von Axt ?« sagte die Herzogin. »Hau' ihr den Kopf ab!«"", 'eo': '""Ŝi parolis pri akso,"" diris interrompante la Dukino, ""do per akso dehaku al ŝi la kapon.""'}"
447,"{'de': 'Alice sah sich sehr erschrocken nach der Köchin um, ob sie den Wink verstehen würde; aber die Köchin rührte die Suppe unverwandt und schien nicht zuzuhören, daher fuhr sie fort: »Vier und zwanzig Stunden, glaube ich; oder sind es zwölf?', 'eo': 'Alicio ne sen timo observis la kuiristinon por sciiĝi ĉu ŝi volos plenumi la dukinan ordonon. Sed la kuiristino klopodadis pri la supo kaj ŝajne ne aŭskultis.'}"
448,"{'de': 'Ich -«', 'eo': 'Sekve Alicio kuraĝis daŭrigi: ""La daŭro estas dudekkvar horoj, mi kredas, aŭ ĉu eble dekdu? Mi—""'}"
