id,translation
571,"{'ca': ""Hi hagué un zumzeig de vestits, i la gent dreta s'assegué."", 'nl': 'Nu volgde een geruisch van japonnen en de staande vergadering ging zitten.'}"
572,"{'ca': 'El noi la historia del qual reconta aquest llibre, no la gaudia, la pregaria: només la suportava, i encara gracies.', 'nl': 'De knaap, wiens geschiedenis in dit boek verhaald wordt, putte geen geestelijk genot uit de preek; hij droeg die als een kruis--en niet altijd met geduld.'}"
573,"{'ca': ""Estava inquiet tot el temps que durava; portava el compte dels detalls de la pregaria, inconscientment (perque no hi parava atenció, pero sabia les tasqueres que amb tota regularitat servava en aquell vetust indret el clergue); i quan una petita bagatel·la de materia nova hi era insertada, la seva orella l'espiava i tota la seva natura n'experimentava ressentiment: considerava els afegitons injustos i bretols."", 'nl': 'Hij deed zijn best om stil te zitten en hield onbewust aanteekening van al de bijzonderheden, waarin de preek afdaalde; want ofschoon hij niets met aandacht volgde kende hij het terrein en den weg, dien den predikant nam, sedert lang,--en wanneer er maar iets nieuws werd ingelascht, ontdekte dat zijn oor, en zijn gansche gemoed kwam er tegen in opstand. Elke toevoeging was in zijne schatting oneerlijk en schelmachtig.'}"
574,"{'ca': ""En mig de la pregaria, una mosca s'havia aturat damunt el respatller del banc de davant, i torturava l'esperit de Tom, per tal com s'estava fregant tranquilament les mans, agafant-se el cap amb els braços i pulint-lo tan vigorosament que gairebé semblava descompartir-lo del cos, deixant a la vista el fil subtilíssim del coll, i es gratava les ales amb les potes del darrera i les aplanava damunt son cos com si haguessin estat faldons de casaca, continuant tota la seva toilette tan tranquilament com si sabés que gaudia de tota seguretat."", 'nl': 'Midden onder de preek, had een vlieg zich achter tegen de vóór hem staande bank neergezet en dat beestje werd eene kwelling voor zijne ziel. Het wreef zich de pootjes zoo kalm tegen elkaar, en nam zijn kopje tusschen de voorpooten en poetste dat met zooveel geweld, dat dit lichaamsdeel op het punt scheen den romp vaarwel te zeggen en het nekje, als een draad te kijken kwam; het schuurde zijn vleugeltjes met de achterpootjes en streek die zoo glad tegen het lichaam, alsof ze de panden waren van een rok en maakte zijn toilet zoo rustig, alsof het wist dat het volkomen veilig was.'}"
575,"{'ca': ""I la gaudia; que, per intensament que les mans de Tom sentissin la pruija d'arrapissar-la, no ho gosaven escometre: ell creia que la seva anima seria immediatament estenallada si feia semblant cosa mentre la pregaria durés."", 'nl': 'En dat was het ook; want ofschoon Toms handen jeukten om het te grijpen, durfde hij dit niet ondernemen, daar hij in de overtuiging leefde, dat hij verloren was, wanneer hij zoo iets deed, terwijl het gebed aan den gang was.'}"
576,"{'ca': ""Pero a la darrera frase la seva ma comença d'encorbar-se i de lliscar endavant; i, al bell punt que l'«Amén» fou dit, la mosca era presonera de guerra."", 'nl': 'Maar toen dit op een eind liep, begon zijn hand zich te krommen en ging zachtjes vooruit; en zoodra het ""amen"" weerklonk, was de vlieg krijgsgevangen.'}"
577,"{'ca': ""La seva tia sotja l'acció i l'obliga alliberar-la."", 'nl': 'Doch tante ontdekte het en liet Tom haar de vrijheid hergeven.'}"
578,"{'ca': ""El ministre pronuncia son text, tot brunzint monotonament al llarg d'una al·legació tan prosaica que molts de caps, d'ací d'alla, començaren de pesar figues: i tanmateix era una al·legació que tractava del foc interminable i el sofre, i reduia els predestinats de la gloria a una colla tan petita, que amb prou feines valia la pena aquella salvetat."", 'nl': 'De dominee las een tekst voor en was in zijn preek zóó eentonig en droog, dat menig hoofd zich te sluimeren neigde,--en toch spuwde hij in zijne rede vuur en vlam en dreigde het uitverkoren Godsvolk met hel en verdoemenis.'}"
579,"{'ca': ""Tom comptava les pagines del sermó: un cop havia sortit de l'església, sempre sabia quantes pagines hi havia hagut; pero rares vegades sabia cap altra cosa del discurs."", 'nl': ""Tom had de gewoonte de bladen van de preek na te tellen. Na kerktijd was 't hem altijd bekend hoeveel pagina's er omgeslagen waren doch meestal was dat ook het eenige, wat hij van de rede onthouden had.""}"
580,"{'ca': ""Tanmateix, pero, aquella vegada s'interessa de bo de bo per una breu estona."", 'nl': 'Ditmaal echter werd zijn aandacht voor een kort oogenblik geboeid.'}"
581,"{'ca': ""El ministre féu una grandiosa pintura commovedora de les hosts humanes en el mil·lenari, quan el lleó i l'ovella jaurien plegats i un infant els menaria."", 'nl': 'De predikant schetste prachtig en treffend hoe het zijn zou in den welaangenamen tijd van het duizendjarig rijk, als de leeuw en het Lam te zamen zouden nederliggen en een klein kind hen zou leiden.'}"
582,"{'ca': ""Pero el sentiment, la lliçó, l'exemplaritat del gran espectacle, foren perduts per al minyó: només pensa que en el caracter egregi del protagonista, davant els pobles en expectació: son rostre s'il·lumina d'aquell pensament, i es digué a si mateix que desitjaria d'ésser aquell infant, si el lleó era manyac."", 'nl': 'Maar het verhevene, de leering en de moraal van dat grootsche schouwspel gingen voor den knaap verloren; hij dacht alleen aan de heerlijkheid van het tooneel voor de toeschouwende natiën; en zijn gelaat glansde van verrukking bij het denkbeeld, dat hij dat kind mocht zijn,--zoo de bedoelde leeuw maar een tamme was.'}"
583,"{'ca': ""Torna a caure en aquella frisança, en ésser continuada l'eixuta al·legació."", 'nl': 'Toen evenwel het dorre hoofdonderwerp weer werd opgevat, verviel hij opnieuw in een toestand van duldend dragen.'}"
584,"{'ca': ""Ben prompte féu memoria d'un tresor que tenia, i el va treure a la llum."", 'nl': 'Op eens schoot hem in de gedachten, dat hij een schat bij zich had en deze werd voor den dag gehaald.'}"
585,"{'ca': 'Era un gran escarabat negre, amb formidables barres: la «cuca pessigadora», com ell li deia.', 'nl': 'Het was een groote zwarte kever, met een puntigen bek, dien hij met den naam van ""bijtende tor"" bestempelde.'}"
586,"{'ca': 'El tenia en una capsa de pistons.', 'nl': 'Die ""bijtende tor"" was geborgen in een percussie-doos.'}"
587,"{'ca': ""La primera cosa que féu l'escarabat fou atrapar-li el dit."", 'nl': 'Zoodra de doos openging, pakte de kever hem bij den vinger en beet hem.'}"
588,"{'ca': ""Seguí una natural patacada, i l'escarabat se n'ana trontollant al passadís central, i s'atura cap per avall, i el dit ferit ana a raure dins la boca del noi."", 'nl': 'Daarop werd het beest natuurlijk weggeknipt en de kever vloog door de kerk en viel daarna op den rug, terwijl Tom den zeeren vinger in den mond stak.'}"
589,"{'ca': ""L'escarabat jeia allí terra movent les potes desvalgudes, incapaç de tombar-se."", 'nl': 'Intusschen bleef het diertje hulpeloos liggen, buiten staat zich om te keeren.'}"
590,"{'ca': ""Tom l'ullava, i tenia desig d'haver-lo; pero ell estava a recer, fora de son abast."", 'nl': 'Tom oogde hem met een blik vol verlangen na, maar de kever was buiten zijn bereik.'}"
591,"{'ca': ""Altra gent, que no parava atenció a la predica, troba un consol en l'escarabat, i també l'ullaren."", 'nl': 'Andere lieden, wier gedachten van de preek afgedwaald waren, vonden eene gewenschte afleiding in den kever en gingen eveneens diens bewegingen gadeslaan.'}"
592,"{'ca': ""Al cap de poca estona un gos llanut vagarívol comparegué mandrosament, amb el cor trist, emperesit per la calma i blanura de l'istiu, cansat del captiveri i sospirant per una trasmudança."", 'nl': 'Daar kwam eensklaps druipstaartend en met hangende ooren, een verdwaalde poedel de kerk binnensluipen.'}"
593,"{'ca': ""Espia l'escarabat; la cua caiguda s'aixeca i oscil·la:"", 'nl': 'Hij ziet den kever; de neerhangende staart gaat in de hoogte en begint te kwispelen.'}"
594,"{'ca': ""ell inspeccionava el botí: caminava al voltant de la bestiola; la flairava des d'una distancia confortable; tornava a caminar-li al voltant; es feia més gosat, i la flairava de més a prop; després aixeca el morro, i pega una cautelosa urpada, sense arribar a encertar; en pega una altra, i una altra; comença de fruir el divertiment; s'ensorra fins a l'estómac amb l'escarabat entre les seves urpes, i continua sos experiments; se'n fadiga al capdavall i romangué indiferent i distret."", 'nl': 'Hij neemt den buit in oogenschouw, loopt er omheen, beruikt hem op behoorlijken afstand, loopt er nog eens omheen, wordt moediger en beruikt hem iets meer van nabij, opent zijn bek, waagt behoedzaam een poging on hem te grijpen en mist zijn doel, waagt een tweede poging, daarna een derde, begint er schik in te krijgen, tracht den kever tusschen zijne pooten te vangen, maar wordt moede van het vruchteloos werk en gaat er bij zitten.'}"
595,"{'ca': ""Son cap es decanta, i de mica en mica la seva barba descendí i toca l'enemic, el qual la va picar."", 'nl': 'De slaap bevangt hem; hij laat den kop hangen en zoetjes aan sukkelt zijn kin naar beneden, totdat zij met den puntigen bek in aanraking komt en een beet krijgt van het dier.'}"
596,"{'ca': ""Hom sentí un grinyol agut; pega embranzida la testa del gos, i l'escarabat caigué a un parell de yardes de distancia, i altra vegada resta cap per avall."", 'nl': 'Daarop volgt een luid gejank, eene snelle beweging van poedels kop en de kever vliegt weg, on terstond weder op zijn rug terecht te komen.'}"
597,"{'ca': ""Els espectadors veins s'estremiren d'una dolça joia interior, diverses cares es posaren darrera ventalls i mocadors, i Tom esdevingué absolutament feliç."", 'nl': 'De in de buurt zittende toeschouwers schudden inwendig van het lachen. Verscheidene gezichten werden achter waaiers of in zakdoeken verborgen en Tom zat zich bovenmate te verkneuteren.'}"
598,"{'ca': ""El gos quedava com un babau, i probablement se'n dava compte; pero hi havia ressentiment en el seu cor, tanmateix, i daler de revenja."", 'nl': 'De hond zag er uit, alsof hij niet wist hoe hij het had, en wist dat waarschijnlijk ook niet. Er was toorn in zijn hart en hij dorstte naar wraak.'}"
599,"{'ca': ""Així és que ana cap a l'escarabat i comença de bell nou a atacar-lo cautelosament, saltant envers ell de cada punt d'un cercle, aturant les potes a una polsada de la bestiola, pegant-hi embranzides encara més proximes amb el dentat, i dant estrebades amb el cap, fins que les seves orelles tornaren a vibrar."", 'nl': 'Daarom ging hij nogmaals naar den kever toe en hernieuwde omzichtig den aanval, sprong gedurig in een cirkel op hem toe, trachtte hem op een duimbreeds afstand met zijne voorpooten te pakken, hapte naar hem en gooide met zijn kop, totdat hij er duizelig van werd.'}"
600,"{'ca': ""Altra vegada, tanmateix, n'esdevingué fadigat, al cap d'una estona; prova de distreure's amb una mosca, pero no hi troba conhort; ana voltant una formiga, amb el nas ben arran del paviment, i de seguida se'n sentí fastiguejat; badalla, sospira, oblida del tot l'escarabat, i segué damunt ell!"", 'nl': 'Weldra echter werd hij het spelletje moe en zocht hij zich met een vlieg te vermaken. Toen vervolgde hij, met zijn neus vlak op den grond, een mier en kreeg ook daar al heel spoedig zijn bekomst van; hij gaapte, zuchtte, vergat den kever en--ging er op zitten!'}"
601,"{'ca': ""Sona aleshores un salvatge grinyol d'agonia, i el gos ana passadís amunt; els grinyols continuaren, i també el viatge del gos; creua la casa per davant l'altar, i fugí cap a l'altre passadís; passa per davant les portes; vocifera de trobar-se a la darrera etapa de sa correguda; la seva tortura cresqué amb la seva progressió, fins que al cap de poc no fou sinó un cometa llanut que es movia en la seva orbita amb el llampegueig i la velocitat de la llum."", 'nl': ""Geen seconde later verhief zich een oorverdoovend geblaf in de kerk en de hond rende door het ruim. Het geblaf hield aan en de hond bleef aan 't rennen; hij vloog dwars door de kerk heen, langs den eenen vleugel, toen weer naar den anderen vleugel, liep voor de deuren op en neer, jankte luide alsof hij voor zijns meesters huis stond en wenschte binnengelaten te worden.""}"
602,"{'ca': ""Al capdavall, la víctima, frenetica, es desvia de la seva correguda i salta a la falda de son senyor: ell el tirá enfora de la finestra, i la veu dolorida s'ana esvaint i fina en la distancia."", 'nl': 'Zijn angst nam toe, naarmate hij rondliep, totdat hij een komeet geleek, die met de snelheid van het licht schitterend voortholt op haar baan. Eindelijk staakte het razende dier zijn woeste vaart en sprong op den schoot zijns meesters, die hem uit het venster wierp, en het geluid der klagende stem verzwakte on eindelijk in het verschiet weg te sterven.'}"
603,"{'ca': ""Tota l'església, aleshores, era caravermella i mig ofegada del riure contingut, i el sermó havia arribat a un mortal estancament."", 'nl': 'Intusschen zat de geheele kerk met gloeiende wangen en bijna stikkende van het lachen, dit tooneel aan te staren en de dominee moest zijn redevoering voor een oogenblik staken.'}"
604,"{'ca': ""El discurs fou continuat tot seguit, pero anava tot estropellat i ranquejant, perduda ja tota possibilitat d'impressionar; perque adhuc els més greus sentiments eren acollits a cada pas amb un endolcit esclat d'alegria profana, sota l'abric d'algun llunya respatller de banc, com si el pobre clergue hagués dit alguna cosa estranyament faceciosa."", 'nl': 'De preek werd weder hervat, maar zij ging gebrekkig en hakkelend voort, en alle pogingen om indruk te maken waren vergeefs. Zelfs de ernstigste zaken werden met eene onderdrukte uitbarsting van zondige vroolijkheid door de achter den rug der banken wegschuilende vergadering aangehoord, alsof de arme man iets bijzonders grappigs had verteld.'}"
605,"{'ca': 'Tot el poble fidel sentí un positiu alleujament quan la prova fou passada i dita la benedicció.', 'nl': 'Het was eene ware verlichting voor de gansche gemeente, toen de vuurproef doorgestaan en de zegen uitgesproken was.'}"
606,"{'ca': ""Tom Sawyer torna a casa joiós del tot, bo i pensant que era més satisfactori el servei religiós quan s'hi presentava una mica de varietat."", 'nl': 'Tom verliet vroolijk en opgewekt het godshuis en overlegde bij zichzelf, dat kerkgaan nog zoo vervelend niet was, indien er, zooals vandaag, eene kleine afwisseling in kwam.'}"
607,"{'ca': ""Només una cosa l'amargava: ja li venia de grat que el gos jugués amb la seva cuca pessigadora, pero no li semblava equitatiu que se l'emportés."", 'nl': 'Er was maar ééne gedachte, die hem kwelde: hij had er niet tegen, dat de hond met de kever speelde doch hij vond het valsch van den poedel dat hij hem meegepakt had.'}"
608,"{'ca': 'CAPÍTOL VI', 'nl': 'HOOFDSTUK VI.'}"
609,"{'ca': 'El matí del dilluns troba Tom Sawyer tot dissortat.', 'nl': 'De maandagmorgen vond Tom diep ellendig.'}"
610,"{'ca': ""El matí del dilluns sempre el trobava així, perque començava una altra setmana de sofriment aclaparador a l'escola."", 'nl': 'Dat deed elke maandagmorgen, omdat dan weder het slepend lijden van zes dagen schoolgaan volgde.'}"
611,"{'ca': 'Generalment ell inaugurava aquell dia tot desitjant que no hagués sobrevingut la festa, que feia molt més odiós el retorn al captiveri i les cadenes.', 'nl': 'Gewoonlijk begon hij dien dag met den wensch, dat er toch geene tusschenbeide komende vacantiedagen mochten zijn, daar deze den gang naar de boeien en de slavernij nog hatelijker maakten.'}"
612,"{'ca': ""Tom jeia reflexionant. Al cap de poc se li acudí que desitjaria d'estar malalt: aleshores podria romandre a casa sense anar a escola."", 'nl': 'Tom lag te denken, en het verlangen kwam bij hem op dat hij ziek mocht worden, opdat hij tehuis kon blijven.'}"
613,"{'ca': 'Escruta el seu organisme: no tenia cap xacra.', 'nl': 'Zou dat onmogelijk zijn?'}"
614,"{'ca': ""I comença de bell nou l'investigació."", 'nl': 'Hij voelde overal of er ook een plekje zeer deed, maar alles was gezond.'}"
615,"{'ca': ""Aquesta vegada li sembla que podia descobrir símptomes de colic i comença d'encoratjar-los amb extraordinaria esperança."", 'nl': 'Toch meende hij verschijnselen van buikpijn te ontdekken en dadelijk werden alle zeilen bijgezet on die ongesteldheid te bevorderen.'}"
616,"{'ca': ""Pero s'afebliren, i al cap de poca estona desaparegueren del tot."", 'nl': 'Maar helaas! zij verminderde ras en verdween allengs geheel en al.'}"
617,"{'ca': 'Torna a reflexionar.', 'nl': 'Hij pijnsde verder.'}"
618,"{'ca': 'De cop i volta descobrí quelcom: una de les seves dents de dalt se sentia baldera.', 'nl': 'Een van de boventanden zat los. Dat was een buitenkansje.'}"
619,"{'ca': 'Aixo era una bona cosa, i estava a punt de començar els gemecs com a engegament, com ell deia, quan se li acudí que, si compareixia al tribunal amb aquest argument, la seva tia li arrencaria aquella peça, i aixo li faria mal.', 'nl': 'Juist wilde hij uit al zijn macht gaan kreunen, toen het hem in de gedachten schoot, dat, wanneer hij met die smart voor den dag kwam tante den tand zou uittrekken en dat pijn zou doen.'}"
620,"{'ca': 'Pensa, doncs, que servaria la dent com a reserva, ara per ara, i cercaria altra cosa.', 'nl': 'Daarna besloot hij voor het tegenwoordige den tand als noodschot te bewaren en verder te zoeken.'}"
621,"{'ca': ""No se li acudí res per una estoneta, i després es recorda d'haver sentit com parlava el doctor d'una certa cosa que obliga a estar-se al llit a un pacient per espai de dues o tres setmanes i havia amenaçat de fer-li perdre un dit."", 'nl': 'Eerst deed zich niets op, doch daar herinnerde hij zich, den dokter te hebben hooren spreken over eene ziekte, waarbij een patiënt twee of drie weken te bed moest liggen en die somtijds eindigde met iets wat hij het koudvuur genoemd had.'}"
622,"{'ca': ""El minyó, doncs, tragué afanyosament el dit malalt del peu, enfora del llençol, i l'aixeca en l'aire per a la seva inspecció."", 'nl': 'Toms groote teen had hem zeer gedaan; misschien kon dat wat geven.'}"
623,"{'ca': 'Pero no coneixia els símptomes necessaris.', 'nl': 'Gretig trok hij dien dan ook onder de dekens uit en hield hem in de hoogte, on hem te onderzoeken.'}"
624,"{'ca': ""Tanmateix, pero, semblava que valia la pena d'arriscar-s'hi: així és que comença de gemegar amb considerable braó."", 'nl': 'Ofschoon hij de verschijnselen van de kwaal niet kende, dacht hij dat het toch wel de moeite waard was het eens te wagen en begon bitter te steunen.'}"
625,"{'ca': ""Pero Sid seguia dormint, sense atalaiar-se'n."", 'nl': 'Maar Sid sliep door.'}"
626,"{'ca': ""Tom gemega més fort, i s'imagina que començava de fer-li mal el dit del peu."", 'nl': 'Tom steunde harder en verbeelde zich, dat hij werkelijk pijn begon te gevoelen.'}"
627,"{'ca': 'Fou infructuós, pel que feia a Sid.', 'nl': 'Sid bleef onbeweeglijk liggen.'}"
628,"{'ca': 'Tom bufava ja de tant escarrassar-se.', 'nl': 'Tom ging met de uiterste inspanning aan het beven en trillen.'}"
629,"{'ca': ""Descansa una mica, i després s'infla, i produí un seguit d'admirables gemecs."", 'nl': 'Hij hield zijn adem in, blies zich op en bracht eene reeks van uitmuntend nagebootste zuchten voor den dag.'}"
630,"{'ca': 'Sid roncava.', 'nl': 'Sid snorkte door. Tom was ten einde raad.'}"
631,"{'ca': ""Tom s'exaspera. Digué: -Sid, Sid!- i va sacsejar-lo."", 'nl': 'Ten laatste riep hij uit: ""Sid, Sid!"" en schudde zijn stiefbroeder uit alle macht.'}"
632,"{'ca': 'Aquest procediment reeixí, i Tom comença sos gemecs altra vegada.', 'nl': 'Dit hielp en Tom hervatte zijn steunen.'}"
633,"{'ca': ""Sid badalla, s'estira, després s'aixeca damunt el colze amb un esbufec, i es posa a mirar Tom de fit a fit."", 'nl': 'Sid gaapte, rekte zich uit, verhief zich snorkend op zijn elleboog en begon Tom aan te staren.'}"
634,"{'ca': 'Tom seguí gemegant.', 'nl': 'Tom steunde al door, totdat Sid riep:'}"
635,"{'ca': 'Sid digué:', 'nl': '""Tom! zeg eens.... Tom!""'}"
636,"{'ca': '-Tom!', 'nl': 'Geen antwoord.'}"
637,"{'ca': 'Digues, Tom!', 'nl': '""Och Tom!'}"
638,"{'ca': 'Cap resposta. -Ei, Tom!', 'nl': 'Tom! wat scheelt er aan, Tom?""'}"
639,"{'ca': 'Tom! que passa, Tom?- I el sacseja i li mira el rostre, afanyosament.', 'nl': 'En hij greep hem bij den arm en zag hem angstig aan.'}"
640,"{'ca': 'Tom féu, tot planyívol: -Oh!', 'nl': 'Tom jammerde: ""O Sid, houd op, schud me niet zoo hard!""'}"
641,"{'ca': '-Vejam: que passa, Tom?', 'nl': '""Zeg, wat scheelt er aan, Tom?'}"
642,"{'ca': 'Cridaré la tieta.', 'nl': 'Ik zal tante roepen.""'}"
643,"{'ca': '-No: tant se val.', 'nl': '""O, neen!'}"
644,"{'ca': 'No crideu ningú.', 'nl': 'Doe dat niet!""'}"
645,"{'ca': '-Pero si cal!', 'nl': '""Jawel!'}"
646,"{'ca': 'No gemegueu així, Tom: és una cosa que esgarrifa.', 'nl': ""Ach, steun zoo niet, Tom! 't Is zoo vreeselijk.""}"
647,"{'ca': 'Quant de temps fa que dura, aixo?', 'nl': 'Hoe lang heb je al zoo gelegen?""'}"
648,"{'ca': '-Hores… Uui!', 'nl': '""Al uren.'}"
649,"{'ca': 'Oh!', 'nl': 'Ai, o! maak niet zoo\'n beweging, Sid; je zult me vermoorden.""'}"
650,"{'ca': 'Em matareu!', 'nl': '""Tom, waarom heb je me niet eer geroepen?'}"
651,"{'ca': ""-Tom: per que no m'heu despertat més d'hora? Oh!"", 'nl': 'O, Tom, houd op.'}"
652,"{'ca': 'Tom, no feu aixo!', 'nl': 'Ik kan het niet meer aanhooren, Tom, wat scheelt er aan?""'}"
653,"{'ca': ""Em posa els cabells drets, de sentir-vos! Tom: que teniu? -Sid, us ho perdono tot. (Gemec.) Totes les males passades que m'hagueu fet en tota la vida."", 'nl': '""Ik vergeef je alles, Sid, (gesteun).... alles wat je ooit tegen me misdreven hebt.'}"
654,"{'ca': 'I doneu, Sid, el marc de finestra vell i el meu gat borni a aquesta noia nova que ha vingut al poble, i digueu-li…', 'nl': 'Zeg hun dat Sid. En, Sid, geef het raamkozijn en mijn kat aan het nieuwe meisje, dat hier is komen wonen en zeg haar....""'}"
655,"{'ca': 'Pero Sid havia arrapissat sos vestits i apretat a córrer.', 'nl': 'Maar Sid had zijne kleeren al aangeschoten en was de kamer uit.'}"
656,"{'ca': 'Tom sofria de bo de bo, ara: tan bellament treballava la seva imaginació: així és que sos gemecs havien assolit un to perfectament genuí.', 'nl': 'Tom had nu wezenlijk pijn, dusdadig had hij zijne verbeelding laten werken en zoo was het geluid van zijn gekerm der waarheid nabij gekomen.'}"
657,"{'ca': 'Sid corregué escales avall i digué: -Oh!', 'nl': 'Sid ijlde de trappen af en zeide:'}"
658,"{'ca': 'Tieta Polly!', 'nl': '""O Tante Polly, Tom gaat sterven.""'}"
659,"{'ca': '-Sí, senyora.', 'nl': '""Sterven?""'}"
660,"{'ca': 'No perdeu temps: veniu de pressa!', 'nl': '""Ja, wacht niet; kom gauw mede.""'}"
661,"{'ca': '-Romansos!', 'nl': '""Onzin!'}"
662,"{'ca': 'No ho crec.', 'nl': 'Ik geloof er niets van.""'}"
663,"{'ca': 'Pero tanmateix vola escales amunt, amb Sid i Maria a sos talons.', 'nl': 'Desniettemin vloog zij doodsbleek en met bevende lippen de trappen op en Sid en Marie achter haar aan.'}"
664,"{'ca': 'I la cara se li esblaima, aiximateix, i sos llavis tremolaren. En arribar al costat del llit, digué, entre el panteix:', 'nl': 'Toen zij voor het ledikant stond, bracht zij met moeite uit:'}"
665,"{'ca': '-Tom! Tom! Que us passa? -Oh!', 'nl': '""Tom, wat scheelt er aan?""'}"
666,"{'ca': 'Tieta! Estic…', 'nl': '""O, lieve tante, ik....""'}"
667,"{'ca': '-Que us passa?', 'nl': '""Wat scheelt er aan?'}"
668,"{'ca': 'Que us passa, minyó? -Oh! tieta!', 'nl': 'Wat heb je, kind?""'}"
669,"{'ca': 'El meu dit malalt em fa qui sap el mal!', 'nl': '""O, lieve Tante, ik heb het koudvuur in mijn zieken teen.""'}"
670,"{'ca': ""La vella senyora s'enfonsa en una cadira i rigué una mica, després plora una mica, i després féu totes dues coses alhora."", 'nl': 'De oude dame viel in een stoel neder, begon te lachen, toen te schreien, eindelijk beide te gelijk.'}"
671,"{'ca': ""Aixo la retorna, i digué: -Tom, quin espant m'havíeu dat!"", 'nl': 'Dat bracht haar tot zichzelve en zij zeide: ""O, Tom, wat een poets heb je me gebakken!'}"
672,"{'ca': ""Prou ximpleries, ara, i salteu-me d'aquí. Els gemecs pararen, i s'esvaí el mal que sentia el dit del peu."", 'nl': 'Wil je eens gauw met die malligheid ophouden en je bed uitstappen!""'}"
673,"{'ca': ""El noi s'adona de quedar una mica com un babau, i digué:"", 'nl': 'Het gekreun hield op en de pijn verdween.'}"
674,"{'ca': '-Tia Polly, semblava adolorit, i feia tant de mal, que ni em recordava de la meva dent.', 'nl': 'De knaap was een weinig met zijn figuur verlegen en zeide: ""Tante Polly, het was een gevoel van koudvuur en het deed zoo\'n pijn, dat ik zelfs mijn lossen tand vergat.""'}"
675,"{'ca': '-La vostra dent: oi?', 'nl': '""Je tand, kind?'}"
676,"{'ca': 'Que hi teniu, a la dent?', 'nl': 'Wat scheelde er aan je tand?""'}"
677,"{'ca': '-En tinc una de baldera, i em fa veure la padrina.', 'nl': '""Er is er een los en die doet mij vreeselijk zeer.""'}"
678,"{'ca': '-Vejam, vejam: no torneu a començar la gemegor.', 'nl': '""Nu, begin maar niet weer te kreunen.'}"
679,"{'ca': 'Obriu la boca.', 'nl': 'Doe je mond eens open.'}"
680,"{'ca': ""Bé, teniu la dent baldera; pero d'aixo ningú se'n mor."", 'nl': 'Ha, de tand _is_ los, maar daar zul je niet aan sterven.'}"
681,"{'ca': 'Mary, aneu-me a cercar un fil de seda i una brasa de la cuina.', 'nl': 'Marie, haal een zijden draad uit mijn werkdoos.""'}"
682,"{'ca': 'Tom digué: -Oh! tieta!', 'nl': '""O tantelief, trek hem als \'t u belieft niet uit. Hij doet mij niets geen zeer meer.'}"
683,"{'ca': ""No l'arrenqueu, si us plau: ja no em fa gens de mal."", 'nl': ""Och, als 't u belieft, doe het niet, tantelief!""}"
684,"{'ca': ""Ja no vull quedar-me a casa per no anar a l'escola."", 'nl': 'Ik zal heusch naar school gaan!""'}"
685,"{'ca': '-Ah! Ja no voleu, ja no voleu?', 'nl': '""Zoo, naar school gaan!'}"
686,"{'ca': 'De manera que tot aquest terrabastall era perque us pensaveu romandre a casa, i fer campana, i anar a pescar?', 'nl': 'Dus was al dat lawaai in de hoop van thuis te blijven en te gaan visschen!'}"
687,"{'ca': 'Tom, Tom! Jo us estimo tant, i vós sembleu cercar totes les maneres de ferir mon pobre cor vellet amb vostra anima endiastrada!', 'nl': 'Tom, Tom, ik houd zooveel van je en je schijnt op alle manieren te beproeven of je mijn oud hart ook door je schandelijke ondeugendheid kunt breken.""'}"
688,"{'ca': 'En aquell instant els instruments dentaris eren a punt.', 'nl': 'Onderwijl was het trekinstrument binnengebracht.'}"
689,"{'ca': ""La vella senyora apreta fort l'un cap del fil de seda, amb un nus, a la dent de Tom, i lliga l'altre a una post del llit."", 'nl': 'De oude dame maakte het eene eind van den zijden draad aan Toms lossen tand vast en bond het aan den beddenpost.'}"
690,"{'ca': 'Després agafa la brasa, i sobtadament la llença gairebé a la cara del noi.', 'nl': 'Toen sloeg zij er hard midden op en in een oogenblik hing de tand aan het ledikant te bungelen.'}"
691,"{'ca': 'Pero totes les calamitats tenen llurs compensacions.', 'nl': 'Alle rampen brengen hunne lichtzijde mede.'}"
692,"{'ca': ""En adreçar-se Tom a l'escola, després del desdejuni, fou l'enveja de tots els minyons que troba, perque el forat de la seva línia superior de dents li permetia d'expectorar d'una manera nova i admirable."", 'nl': 'Toen Tom na het ontbijt naar school ging, werd hij door alle jongens benijd om de holte in zijn bovenste rij tanden, die hem in staat stelde op een nieuwe en wonderlijke wijs te spuwen.'}"
693,"{'ca': ""Arreplega tot un seguici de xicots interessats per aquell espectacle; i un d'ells, a qui havia calgut tallar el dit i que havia estat un centre de fascinació i homenatge fins aleshores, es troba ara, de cop i volta, sense cap partidari, i tonsurat de la seva gloria."", 'nl': 'Weldra had hij een stoet jongens on zich heen, en een van hen, die zich in den vinger gesneden had en tot dit oogenblik het mikpunt van bewondering en huldebetoon geweest was, had geen enkelen aanhanger meer en voelde dat hij zijn roem had overleefd.'}"
694,"{'ca': ""Son cor n'era feixuc, i digué, amb un menyspreu que no sentia, que no valia res l'escupir com Tom Sawyer."", 'nl': 'Hij was diep gekrenkt en zeide op verachtelijken toon, dat er geen kunst aan was om te spuwen als Tom Sawyer.'}"
695,"{'ca': 'Pero un altre minyó digué: -És que són verdes!- I ell hagué de fer-se fonedís, heroi descavalcat.', 'nl': 'Maar een andere jongen riep iets van druiven die zuur waren en hij liep mismoedig heen.'}"
