id,translation
1169,"{'ca': 'Hi havia una bala.', 'en': 'In it lay a marble.'}"
1170,"{'ca': ""L'astorament de Tom no tingué fi ni compte."", 'en': ""Tom's astonishment was bound-less!""}"
1171,"{'ca': 'Es grata el cap amb aire perplex i féu: -És una cosa de no dir!', 'en': 'He scratched his head with a perplexed air, and said: ""Well, that beats anything!""'}"
1172,"{'ca': ""Després llança ben lluny la bala, tot teiós, i romangué d'allo més pensívol."", 'en': 'Then he tossed the marble away pettishly, and stood cogitating.'}"
1173,"{'ca': 'La veritat és que una superstició seva, que ell i sos camarades havien considerat sempre infal·lible, li havia fallit.', 'en': 'The truth was, that a superstition of his had failed, here, which he and all his comrades had always looked upon as infallible.'}"
1174,"{'ca': ""Si enterraveu una bala amb certs necessaris encantaments i la deixaveu tota sola per una quinzena, i després obríeu el lloc amb l'encantament que ell havia dit, trobaríeu que totes les bales que havíeu perdut s'hi haurien acoblat, per més escampadament que haguessin estat separades."", 'en': 'If you buried a marble with certain necessary incantations, and left it alone a fortnight, and then opened the place with the incantation he had just used, you would find that all the marbles you had ever lost had gathered themselves together there, meantime, no matter how widely they had been separated.'}"
1175,"{'ca': ""Pero ara aquesta cosa havia fallit, tanmateix, i d'una manera indisputable."", 'en': 'But now, this thing had actually and unquestionably failed.'}"
1176,"{'ca': 'Tot el sistema de la fe, dins Tom, es commogué damunt sos fonaments.', 'en': ""Tom's whole structure of faith was shaken to its foundations.""}"
1177,"{'ca': 'Moltes vegades havia sentit dir que la cosa reeixia, pero mai que hagués fallit.', 'en': 'He had many a time heard of this thing succeeding but never of its failing before.'}"
1178,"{'ca': ""No se li acudí que ell mateix ho havia intentat d'altres vegades, pero que després no pogué trobar mai els amagatalls."", 'en': 'It did not occur to him that he had tried it several times before, himself, but could never find the hiding-places afterward.'}"
1179,"{'ca': ""Aquest tema el capfica una estona, i al capdavall decidí que alguna bruixa s'hi havia ficat i havia romput l'encís."", 'en': 'He puzzled over the matter some time, and finally decided that some witch had interfered and broken the charm.'}"
1180,"{'ca': ""Pensa que cercaria de satisfer-se sobre aquest extrem, i sotja pels voltants fins que troba un petit indret arenós amb un sotet en forma d'embut."", 'en': 'He thought he would satisfy himself on that point; so he searched around till he found a small sandy spot with a little funnel-shaped depression in it.'}"
1181,"{'ca': ""S'ajagué i posa la boca arran del sotet, i clama:"", 'en': 'He laid himself down and put his mouth close to this depression and called--'}"
1182,"{'ca': '-Larva de formiga lleó, fes que en sigui coneixedor!', 'en': '""Doodle-bug, doodle-bug, tell me what I want to know!'}"
1183,"{'ca': 'Larva de formiga lleó, fes que en sigui coneixedor!', 'en': 'Doodle-bug, doodle-bug, tell me what I want to know!""'}"
1184,"{'ca': 'La sorra comença de bellugar-se, i un petit insecte negre aparegué per un segon, i en acabat es precipita a dins, a correcuita.', 'en': 'The sand began to work, and presently a small black bug appeared for a second and then darted under again in a fright.'}"
1185,"{'ca': '-No ho diu!', 'en': '""He dasn\'t tell!'}"
1186,"{'ca': 'Així, doncs, ha estat una bruixa qui ho ha fet.', 'en': 'So it _was_ a witch that done it.'}"
1187,"{'ca': ""Ja me n'havia temut."", 'en': 'I just knowed it.""'}"
1188,"{'ca': ""Massa sabia ell la futilitat d'intentar haver-se-les amb les bruixes: així és que ho deixa córrer descoratjat."", 'en': 'He well knew the futility of trying to contend against witches, so he gave up discouraged.'}"
1189,"{'ca': 'Pero se li acudí que tanmateix podia quedar-se la bala que havia tirat al lluny, i ana i féu una pacient recerca.', 'en': 'But it occurred to him that he might as well have the marble he had just thrown away, and therefore he went and made a patient search for it.'}"
1190,"{'ca': 'Pero no pogué trobar-la.', 'en': 'But he could not find it.'}"
1191,"{'ca': 'Torna a sa cambreta del tresor, i la posa curosament així cóm estava quan va llançar la bala. En acabat prengué una altra bala i la llança de la mateixa manera, tot dient: -Germana, vés a trobar la teva germana!', 'en': 'Now he went back to his treasure-house and carefully placed himself just as he had been standing when he tossed the marble away; then he took another marble from his pocket and tossed it in the same way, saying: ""Brother, go find your brother!""'}"
1192,"{'ca': 'Sotja on queia, i ana cap allí i mira.', 'en': 'He watched where it stopped, and went there and looked.'}"
1193,"{'ca': ""Pero devia haver anat més ença o més enlla: així és que féu l'operació dues vegades més."", 'en': 'But it must have fallen short or gone too far; so he tried twice more.'}"
1194,"{'ca': ""L'última repetició va reeixir."", 'en': 'The last repetition was successful.'}"
1195,"{'ca': ""Les dues bales eren l'una a un pam de l'altra."", 'en': 'The two marbles lay within a foot of each other.'}"
1196,"{'ca': ""Aleshores, precisament, el so d'una trompeta d'estany vingué tot desmaiat sota les verdes naus de la boscúria."", 'en': 'Just here the blast of a toy tin trumpet came faintly down the green aisles of the forest.'}"
1197,"{'ca': ""Tom s'arrabassa gec i pantalons, convertí un elastic en cinyell, furga dins unes brosses, més enlla del tronc podrit, traient-ne un arc i una sageta ben grollers, una espasa de llauna, i una trompeta d'estany, i en un moment es va haver apoderat d'aquests atuells, i gambadeja cap enfora, amb els peus nus i la camisa al vent."", 'en': 'Tom flung off his jacket and trousers, turned a suspender into a belt, raked away some brush behind the rotten log, disclosing a rude bow and arrow, a lath sword and a tin trumpet, and in a moment had seized these things and bounded away, barelegged, with fluttering shirt.'}"
1198,"{'ca': ""Al cap de poc s'atura sota un gran om, bufa la trompeta en resposta, i després comença a anar de puntetes i a atalaiar amb aire de lluita, d'ací d'alla."", 'en': 'He presently halted under a great elm, blew an answering blast, and then began to tiptoe and look warily out, this way and that.'}"
1199,"{'ca': 'Digué cautelosament a una companyia imaginaria:', 'en': 'He said cautiously--to an imaginary company:'}"
1200,"{'ca': '-Braó, mos gais companyons!', 'en': '""Hold, my merry men!'}"
1201,"{'ca': 'Romaneu amagats fins que jo colpeixi.', 'en': 'Keep hid till I blow.""'}"
1202,"{'ca': 'Aleshores aparegué Joe Harper, tan aeriament vestit i acuradament armat com el mateix Tom.', 'en': 'Now appeared Joe Harper, as airily clad and elaborately armed as Tom.'}"
1203,"{'ca': 'Tom crida: -Ei!', 'en': 'Tom called: ""Hold!'}"
1204,"{'ca': 'Quí ve al bosc de Sherwood sense el meu permís?', 'en': 'Who comes here into Sherwood Forest without my pass?""'}"
1205,"{'ca': '-Guiu de Guisborne no necessita el permís de cap home nat!', 'en': '""Guy of Guisborne wants no man\'s pass.'}"
1206,"{'ca': 'Quí ets tu que… que…', 'en': 'Who art thou that--that--""'}"
1207,"{'ca': '-Goses tenir-me aquest llenguatge- digué Tom apuntant, perque parlaven segons el llibre, de memoria.', 'en': '""Dares to hold such language,"" said Tom, prompting--for they talked ""by the book,"" from memory.'}"
1208,"{'ca': '-Quí ets tu que goses tenir-me aquest llenguatge?', 'en': '""Who art thou that dares to hold such language?""'}"
1209,"{'ca': '-Jo, tanmateix!', 'en': '""I, indeed!'}"
1210,"{'ca': 'Só Robin Hood, com la teva carcassa condemnada no trigara a saber.', 'en': 'I am Robin Hood, as thy caitiff carcase soon shall know.""'}"
1211,"{'ca': '-Així, ets talment el famós bandejat?', 'en': '""Then art thou indeed that famous outlaw?'}"
1212,"{'ca': 'Ben joiosament et disputaré els passos del bosc joliu.', 'en': 'Right gladly will I dispute with thee the passes of the merry wood.'}"
1213,"{'ca': 'Para esment!', 'en': 'Have at thee!""'}"
1214,"{'ca': 'Prengueren llurs espases de llauna, reboteren a terra sos altres atuells, es posaren en actitud de duel, peu contra peu, i començaren un greu, acuradíssim combat, «dos amunt i dos avall».', 'en': 'They took their lath swords, dumped their other traps on the ground, struck a fencing attitude, foot to foot, and began a grave, careful combat, ""two up and two down.""'}"
1215,"{'ca': ""Tom digué, al cap d'una estoneta:"", 'en': 'Presently Tom said:'}"
1216,"{'ca': '-Ara, mala forca us gronxi, poseu-hi més delit!', 'en': '""Now, if you\'ve got the hang, go it lively!""'}"
1217,"{'ca': 'Així, doncs, lluitaren «amb delit», tots suats i panteixant de la tasca.', 'en': 'So they ""went it lively,"" panting and perspiring with the work.'}"
1218,"{'ca': 'Tom crida ben aviat:', 'en': 'By and by Tom shouted: ""Fall! fall!'}"
1219,"{'ca': '-Caieu! Caieu!', 'en': 'Why don\'t you fall?""'}"
1220,"{'ca': 'Per que no caieu? -No vull!', 'en': '""I sha\'n\'t!'}"
1221,"{'ca': 'Perque no caieu vós?', 'en': ""Why don't you fall yourself?""}"
1222,"{'ca': 'Sóu el que ho ha fet pitjor.', 'en': 'You\'re getting the worst of it.""'}"
1223,"{'ca': '-Bé, aixo no hi vol dir res.', 'en': '""Why, that ain\'t anything.'}"
1224,"{'ca': 'No puc caure. Poc és així, com van les coses en el llibre.', 'en': ""I can't fall; that ain't the way it is in the book.""}"
1225,"{'ca': 'El llibre diu: «Aleshores amb un cop travessador occí el pobre Guiu de Guisborne!»', 'en': ""The book says, 'Then with one back-handed stroke he slew poor Guy of Guisborne.'""}"
1226,"{'ca': ""Heu de donar un tomb al meu voltant i deixar que us fereixi per l'esquena."", 'en': 'You\'re to turn around and let me hit you in the back.""'}"
1227,"{'ca': 'Era impossible de trobar taps a les autoritats així és que Joe dona el tomb, rebé la patacada i caigué. -Ara- digué Joe, alçant-se -deixeu que us mati jo.', 'en': 'There was no getting around the authorities, so Joe turned, received the whack and fell. ""Now,"" said Joe, getting up, ""you got to let me kill _you_.'}"
1228,"{'ca': 'És ben enraonat. -No, no puc: no és en el llibre', 'en': '""Why, I can\'t do that, it ain\'t in the book.""'}"
1229,"{'ca': '-Bé, aixo és una roinesa endiastrada.', 'en': '""Well, it\'s blamed mean--that\'s all.""'}"
1230,"{'ca': 'Vet-ho aquí. -Bé, Joe: podeu fer de Frare Tuck, o de Much, el fill del moliner, i aporrinar-me amb un garrot de dues mans; o bé jo seré el Xerif de Nottingham, i vós sereu Robin Hood una estoneta, i em matareu.', 'en': '""Well, say, Joe, you can be Friar Tuck or Much the miller\'s son, and lam me with a quarter-staff; or I\'ll be the Sheriff of Nottingham and you be Robin Hood a little while and kill me.""'}"
1231,"{'ca': 'Aixo semblava satisfactori, de manera que aquestes aventures foren dutes a compliment.', 'en': 'This was satisfactory, and so these adventures were carried out.'}"
1232,"{'ca': 'Després Tom esdevingué Robin Hood de bell nou, i la monja traidora consentí que perdés la força amb la sang que se li escolava de la ferida abandonada.', 'en': 'Then Tom became Robin Hood again, and was allowed by the treacherous nun to bleed his strength away through his neglected wound.'}"
1233,"{'ca': ""I a la fi, Joe, representant una tribu sencera de bandejats plorosos, l'arrossega tristament, li posa l'arc a les febles mans, i Tom digué:"", 'en': 'And at last Joe, representing a whole tribe of weeping outlaws, dragged him sadly forth, gave his bow into his feeble hands, and Tom said, ""Where this arrow falls, there bury poor Robin Hood under the greenwood tree.""'}"
1234,"{'ca': '-Alla on caura aquesta sageta, enterreu-hi el pobre Robin Hood sota el bosc que treu ufana. En acabat dispara la seva sageta, i caigué, i hauria hagut de morir; pero es posa damunt una ortiga, i salta amb massa embranzida perque fos un cos mort.', 'en': 'Then he shot the arrow and fell back and would have died, but he lit on a nettle and sprang up too gaily for a corpse.'}"
1235,"{'ca': ""Els nois es vestiren, amagaren llurs gales, i se n'anaren tot lamentant que no hi hagués bandejats avui en dia, i demanant-se quína cosa podia mostrar d'haver fet, la civilització moderna, per a compensar llur perdua."", 'en': 'The boys dressed themselves, hid their accoutrements, and went off grieving that there were no outlaws any more, and wondering what modern civilization could claim to have done to compensate for their loss.'}"
1236,"{'ca': ""Van dir que s'haurien estimat més ésser bandejats un any dins el bosc de Sherwood que no pas presidents dels Estats Units per sempre més."", 'en': 'They said they would rather be outlaws a year in Sherwood Forest than President of the United States forever.'}"
1237,"{'ca': 'CAPÍTOL IX', 'en': 'CHAPTER IX'}"
1238,"{'ca': 'Aquella nit, a dos quarts de deu, Tom i Sid foren enviats al llit com de costum.', 'en': 'AT half-past nine, that night, Tom and Sid were sent to bed, as usual.'}"
1239,"{'ca': 'Digueren les pregaries, i Sid aviat hagué trencat el son.', 'en': 'They said their prayers, and Sid was soon asleep.'}"
1240,"{'ca': 'Tom jeia tot despert i vigilava amb neguitosa impaciencia.', 'en': 'Tom lay awake and waited, in restless impatience.'}"
1241,"{'ca': 'Quan li sembla que ja era gairebé a trenc de dia, sentí que el rellotge sonava les deu.', 'en': 'When it seemed to him that it must be nearly daylight, he heard the clock strike ten!'}"
1242,"{'ca': ""N'hi havia per desesperar-se."", 'en': 'This was despair.'}"
1243,"{'ca': ""S'hauria bellugat i remenat com els seus nervis li demanaven, pero tenia por de despertar Sid."", 'en': 'He would have tossed and fidgeted, as his nerves demanded, but he was afraid he might wake Sid.'}"
1244,"{'ca': ""Jagué, doncs, d'allo més quiet i mirant en l'aire, dins l'ombra."", 'en': 'So he lay still, and stared up into the dark.'}"
1245,"{'ca': 'Tot era brofegament silenciós.', 'en': 'Everything was dismally still.'}"
1246,"{'ca': 'Aviat començaren a brollar del silenci sorolls apenes perceptibles, que anaven prenent cos.', 'en': 'By and by, out of the stillness, little, scarcely perceptible noises began to emphasize themselves.'}"
1247,"{'ca': 'El tic-tac del rellotge esdevingué sensible.', 'en': 'The ticking of the clock began to bring itself into notice.'}"
1248,"{'ca': 'Vells prestatges es posaren a cruixir misteriosament.', 'en': 'Old beams began to crack mysteriously.'}"
1249,"{'ca': 'Els graons carriquejaren vagament.', 'en': 'The stairs creaked faintly.'}"
1250,"{'ca': 'Sens dubte, hi havia esperits en campanya.', 'en': 'Evidently spirits were abroad.'}"
1251,"{'ca': 'Un ronc acompassat venia sordament de la cambra de la tia Polly.', 'en': ""A measured, muffled snore issued from Aunt Polly's chamber.""}"
1252,"{'ca': ""I aleshores comença el xerric enujós d'un grill que cap inventiva humana hauria pogut localitzar."", 'en': 'And now the tiresome chirping of a cricket that no human ingenuity could locate, began.'}"
1253,"{'ca': ""Després vingué el so acompassat i espectral d'un corc, a la paret que hi havia a la capçalera del llit: allo volia dir que els dies d'algú eren comptats."", 'en': ""Next the ghastly ticking of a death-watch in the wall at the bed's head made Tom shudder--it meant that somebody's days were numbered.""}"
1254,"{'ca': ""Després l'udol d'un gos llunya munta en l'aire de la nit, i fou respost per un udol més vague d'una distancia més remota."", 'en': 'Then the howl of a far-off dog rose on the night air, and was answered by a fainter howl from a remoter distance.'}"
1255,"{'ca': ""Tom es trobava a l'agonia."", 'en': 'Tom was in an agony.'}"
1256,"{'ca': ""A la fi romangué satisfet que el temps s'hagués exhaurit i l'eternitat s'inaugurés; i comença, a desgrat seu, a ensopir-se; el rellotge canta les onze, pero ell no les sentí."", 'en': 'At last he was satisfied that time had ceased and eternity begun; he began to doze, in spite of himself; the clock chimed eleven, but he did not hear it.'}"
1257,"{'ca': 'I després comparegué, mesclat amb els somnis a mig formar, un miol sobiranament melangiós.', 'en': 'And then there came, mingling with his half-formed dreams, a most melancholy caterwauling.'}"
1258,"{'ca': ""Una finestra veina que s'obria el trasbalsa."", 'en': 'The raising of a neighboring window disturbed him.'}"
1259,"{'ca': ""Un crit de: -Ala, bretol!- i el patapam d'una ampolla buida contra el darrera del cobert de fusta de la seva tia el desvetllaren del tot, i al cap d'un minut estava abillat i fora de la finestra, i s'arrossegava per la teulada de la golfa a quatre grapes."", 'en': 'A cry of ""Scat! you devil!"" and the crash of an empty bottle against the back of his aunt\'s woodshed brought him wide awake, and a single minute later he was dressed and out of the window and creeping along the roof of the ""ell"" on all fours.'}"
1260,"{'ca': ""Miola amb precaució una o dues vegades, tot fent via. Després salta a la teulada del cobert, i d'alla a terra."", 'en': 'He ""meow\'d"" with caution once or twice, as he went; then jumped to the roof of the woodshed and thence to the ground.'}"
1261,"{'ca': ""Veu's allí Huckleberry Finn amb el gat mort."", 'en': 'Huckleberry Finn was there, with his dead cat.'}"
1262,"{'ca': 'Els nois partiren i desaparegueren en la tenebror.', 'en': 'The boys moved off and disappeared in the gloom.'}"
1263,"{'ca': ""Al cap de mitja hora calcigaven l'alt herbam del cementiri."", 'en': 'At the end of half an hour they were wading through the tall grass of the graveyard.'}"
1264,"{'ca': ""Era un cementiri de la vella mena ponentina, damunt un turó, a vora d'una milla i mitja del poblet."", 'en': 'It was a graveyard of the old-fashioned Western kind.'}"
1265,"{'ca': 'El vorejava un clos atrotinat, fet de taulons, que unes vegades es decantava cap enfora i altres cap endins, pero mai no romania test.', 'en': 'It was on a hill, about a mile and a half from the village.'}"
1266,"{'ca': 'Herbei i herbotes envaien tot el cementiri. Totes les velles tombes eren ensorrades.', 'en': 'It had a crazy board fence around it, which leaned inward in places, and outward the rest of the time, but stood upright nowhere.'}"
1267,"{'ca': 'No hi havia una lapida enlloc.', 'en': 'Grass and weeds grew rank over the whole cemetery.'}"
1268,"{'ca': 'Fustes de cim arrodonit, menjades de corcs, feien tentines damunt les tombes, cercant decantades un puntal, i no trobant-ne cap.', 'en': 'All the old graves were sunken in, there was not a tombstone on the place; round-topped, worm-eaten boards staggered over the graves, leaning for support and finding none.'}"
1269,"{'ca': ""Allo de «Consagrat a la memoria de…» i així per l'estil, hom ho havia pintat en el seu temps, pero hom ja no hauria pogut llegir-ho en el major nombre d'elles, ara, baldament hi hagués hagut més llum."", 'en': '""Sacred to the memory of"" So-and-So had been painted on them once, but it could no longer have been read, on the most of them, now, even if there had been light.'}"
1270,"{'ca': ""Un oratjol desmaiat gemegava entre els arbres, i Tom tingué por que fossin els esperits dels morts planyent-se d'ésser destorbats."", 'en': 'A faint wind moaned through the trees, and Tom feared it might be the spirits of the dead, complaining at being disturbed.'}"
1271,"{'ca': ""Els nois enraonaren poc, i només que en una veu que no s'afigurava, perque l'hora, i l'indret, i la difosa solemnitat, i el silenci oprimien llurs esperits."", 'en': 'The boys talked little, and only under their breath, for the time and the place and the pervading solemnity and silence oppressed their spirits.'}"
1272,"{'ca': ""Trobaren el nou munt alterós que cercaven, i s'aconductaren sota la protecció de tres oms poderosos que creixien aflotonats a unes quantes passes de la tomba."", 'en': 'They found the sharp new heap they were seeking, and ensconced themselves within the protection of three great elms that grew in a bunch within a few feet of the grave.'}"
1273,"{'ca': 'Esperaren en silenci una estona, que els sembla ben llarga.', 'en': 'Then they waited in silence for what seemed a long time.'}"
1274,"{'ca': ""La queixa d'una oliba llunyana era l'únic so que trencava el silenci de mort."", 'en': 'The hooting of a distant owl was all the sound that troubled the dead stillness.'}"
1275,"{'ca': 'Les reflexions de Tom li anaven esquifint el cor.', 'en': ""Tom's reflections grew oppressive.""}"
1276,"{'ca': ""Havia d'enraonar, fos com fos."", 'en': 'He must force some talk.'}"
1277,"{'ca': ""Així és que digué, en un murmuri: -Hucky! Creieu que els morts se n'agraden que nosaltres siguem aquí?"", 'en': 'So he said in a whisper: ""Hucky, do you believe the dead people like it for us to be here?""'}"
1278,"{'ca': 'Huckleberry zumzeja: -Em plauria de saber-ho.', 'en': 'Huckleberry whispered: ""I wisht I knowed.'}"
1279,"{'ca': 'És una cosa que corpren: oi?', 'en': 'It\'s awful solemn like, _ain\'t_ it?""'}"
1280,"{'ca': '-Ja ho crec!', 'en': '""I bet it is.""'}"
1281,"{'ca': 'Després hi hagué una considerable pausa, durant la qual els minyons examinaren interiorment la materia.', 'en': 'There was a considerable pause, while the boys canvassed this matter inwardly.'}"
1282,"{'ca': 'Després Tom murmura: -Escolteu, Hucky: que compteu que ens sent parlar, Hoss Williams?', 'en': 'Then Tom whispered: ""Say, Hucky--do you reckon Hoss Williams hears us talking?""'}"
1283,"{'ca': '-És clar que sí.', 'en': '""O\' course he does.'}"
1284,"{'ca': 'Si més no, el seu esperit.', 'en': 'Least his sperrit does.""'}"
1285,"{'ca': ""Tom, després d'una pausa:"", 'en': 'Tom, after a pause: ""I wish I\'d said Mister Williams.'}"
1286,"{'ca': ""-Em plauria d'haver dit el senyor Williams."", 'en': 'But I never meant any harm.'}"
1287,"{'ca': 'Pero no he obrat altrament per cap mala cosa: tothom li diu Hoss.', 'en': 'Everybody calls him Hoss.""'}"
1288,"{'ca': ""-Un cos mort d'aquests, mai pot ésser massa exigent sobre la manera com un hom en parli, Tom."", 'en': '""A body can\'t be too partic\'lar how they talk \'bout these-yer dead people, Tom.""'}"
1289,"{'ca': 'Aixo crea un descoratjament, i la conversa fina de bell nou.', 'en': 'This was a damper, and conversation died again.'}"
1290,"{'ca': 'Aviat Tom agafa el braç de son camarada i digué:', 'en': 'Presently Tom seized his comrade\'s arm and said: ""Sh!""'}"
1291,"{'ca': '-Sst!', 'en': '""What is it, Tom?""'}"
1292,"{'ca': ""-Que hi ha, Tom?- I s'arrambaren amb els cors palpitants."", 'en': 'And the two clung together with beating hearts.'}"
1293,"{'ca': '-Sst!', 'en': '""Sh!'}"
1294,"{'ca': 'Altra vegada!', 'en': ""There 'tis again!""}"
1295,"{'ca': 'No ho sentiu?', 'en': 'Didn\'t you hear it?""'}"
1296,"{'ca': '-Jo…', 'en': '""I--""'}"
1297,"{'ca': '-Veieu?', 'en': '""There!'}"
1298,"{'ca': 'Ara ho heu sentit.', 'en': 'Now you hear it.""'}"
1299,"{'ca': '-Déu meu, Tom!', 'en': '""Lord, Tom, they\'re coming!'}"
1300,"{'ca': 'Ja són aquí, ben segur.', 'en': ""They're coming, sure.""}"
1301,"{'ca': 'Que farem?', 'en': 'What\'ll we do?""'}"
1302,"{'ca': '-Poc ho sé.', 'en': '""I dono.'}"
1303,"{'ca': 'Creieu que ens llucaran?', 'en': 'Think they\'ll see us?""'}"
1304,"{'ca': '-O Tom! Poden veure en la foscor, igual que els gats.', 'en': '""Oh, Tom, they can see in the dark, same as cats.'}"
1305,"{'ca': 'Voldria no haver vingut. -Oh!', 'en': 'I wisht I hadn\'t come.""'}"
1306,"{'ca': 'No tingueu por.', 'en': '""Oh, don\'t be afeard.'}"
1307,"{'ca': 'No crec que ens empantaneguin.', 'en': ""I don't believe they'll bother us.""}"
1308,"{'ca': 'No fem cap mal.', 'en': ""We ain't doing any harm.""}"
1309,"{'ca': ""Si estem ben quiets, potser ni se n'adonaran de nosaltres."", 'en': 'If we keep perfectly still, maybe they won\'t notice us at all.""'}"
1310,"{'ca': '-Hi faré el que sapiga, Tom; pero, Déu meu!, tot jo sóc una esgarrifança!', 'en': '""I\'ll try to, Tom, but, Lord, I\'m all of a shiver.""'}"
1311,"{'ca': '-Escolteu!', 'en': '""Listen!""'}"
1312,"{'ca': 'Els minyons decantaren la testa plegats, i amb prou feines respiraven.', 'en': 'The boys bent their heads together and scarcely breathed.'}"
1313,"{'ca': ""Un so apagat de veus surava per l'extrem més distant del cementiri. -Vegeu!"", 'en': 'A muffled sound of voices floated up from the far end of the graveyard.'}"
1314,"{'ca': 'Mireu allí!- murmura Tom. -Que és allo?', 'en': '""Look! See there!"" whispered Tom.'}"
1315,"{'ca': '-Foc del dimoni!', 'en': '""What is it?"" ""It\'s devil-fire.'}"
1316,"{'ca': 'O Tom! Aixo glaça.', 'en': 'Oh, Tom, this is awful.""'}"
1317,"{'ca': ""Algunes incertes figures s'acostaren entre la fosca, tot gronxant una llanterna d'estany d'antiga mena, que clapava el sol amb innombrables antiqüeles de llum."", 'en': 'Some vague figures approached through the gloom, swinging an old-fashioned tin lantern that freckled the ground with innumerable little spangles of light.'}"
1318,"{'ca': 'Al cap de poc, Huckleberry zumzeja amb un calfred: -Son els dimonis, ben segur.', 'en': 'Presently Huckleberry whispered with a shudder: ""It\'s the devils sure enough.'}"
1319,"{'ca': 'En vénen tres!', 'en': ""Three of 'em!""}"
1320,"{'ca': 'En nom de Déu, Tom, estem perduts!', 'en': ""Lordy, Tom, we're goners!""}"
1321,"{'ca': 'Podeu pregar?', 'en': 'Can you pray?""'}"
1322,"{'ca': '-Faré per manera, pero no tingueu por.', 'en': '""I\'ll try, but don\'t you be afeard.'}"
1323,"{'ca': 'No ens faran cap mal.', 'en': ""They ain't going to hurt us.""}"
1324,"{'ca': '«Em fico dins el llit per fer-hi un son seguit…»', 'en': '\'Now I lay me down to sleep, I--\'""'}"
1325,"{'ca': '-Sst!', 'en': '""Sh!""'}"
1326,"{'ca': '-Que passa, Huck?', 'en': '""What is it, Huck?""'}"
1327,"{'ca': '-Són homes!', 'en': '""They\'re _humans_!'}"
1328,"{'ca': ""Un n'és, sinó els altres."", 'en': ""One of 'em is, anyway.""}"
1329,"{'ca': ""Un d'ells fa la veu de Muff"", 'en': 'One of \'em\'s old Muff Potter\'s voice.""'}"
1330,"{'ca': 'Potter. -Ca!… Voleu dir?', 'en': '""No--\'tain\'t so, is it?""'}"
1331,"{'ca': '-Faig juguesca de coneixer-la bé.', 'en': '""I bet I know it.'}"
1332,"{'ca': 'No us remeneu ni us bellugueu.', 'en': ""Don't you stir nor budge.""}"
1333,"{'ca': 'No és prou viu per a reparar-nos.', 'en': ""He ain't sharp enough to notice us.""}"
1334,"{'ca': 'Deu estar embriagat, com de costum, ben segur, aquest vell poca-pena del diastre.', 'en': 'Drunk, the same as usual, likely--blamed old rip!"" ""All right, I\'ll keep still.'}"
1335,"{'ca': '-Molt bé: estaré ben quiet.', 'en': ""Now they're stuck.""}"
1336,"{'ca': ""Ara n'estan lluny."", 'en': ""Can't find it.""}"
1337,"{'ca': 'No el poden trobar.', 'en': 'Here they come again.'}"
1338,"{'ca': 'Ara tornen a venir.', 'en': ""Now they're hot.""}"
1339,"{'ca': 'Ara es cremen.', 'en': 'Cold again.'}"
1340,"{'ca': 'Ara es refreden altra vegada.', 'en': 'Hot again.'}"
1341,"{'ca': 'Es cremen un altre cop.', 'en': 'Red hot!'}"
1342,"{'ca': 'Brasa viva! Aquesta vegada ho han ensopegat.', 'en': ""They're p'inted right, this time.""}"
1343,"{'ca': ""Escolteu, Huck: conec una altra de llurs veus: hi ha Joe l'Indi."", 'en': 'Say, Huck, I know another o\' them voices; it\'s Injun Joe.""'}"
1344,"{'ca': '-Oi! Aquest mestís assassí!', 'en': '""That\'s so--that murderin\' half-breed!'}"
1345,"{'ca': ""M'estimaria més que fossin dimonis, cent vegades!"", 'en': ""I'd druther they was devils a dern sight.""}"
1346,"{'ca': 'Per que deuen rondar?', 'en': 'What kin they be up to?""'}"
1347,"{'ca': ""Els murmuris s'extingiren del tot, aleshores, perque els tres homes havien arribat a la tomba, i romanien a unes quantes passes de l'amagatall dels dos minyons."", 'en': ""The whisper died wholly out, now, for the three men had reached the grave and stood within a few feet of the boys' hiding-place.""}"
1348,"{'ca': '-Aquí és- digué la tercera veu. I son posseidor alça la llanterna, que mostra la faç del jove doctor Robinson.', 'en': '""Here it is,"" said the third voice; and the owner of it held the lantern up and revealed the face of young Doctor Robinson.'}"
1349,"{'ca': ""Potter i Joe l'Indi portaven un baiard, amb una corda i un parell de pales al damunt."", 'en': 'Potter and Injun Joe were carrying a handbarrow with a rope and a couple of shovels on it.'}"
1350,"{'ca': ""Deixaren en terra allo que traginaven, i començaren d'obrir la tomba."", 'en': 'They cast down their load and began to open the grave.'}"
1351,"{'ca': ""El doctor posa la llanterna al cap del lloc d'enterrament i avança i s'assegué, amb l'esquena recolzada en un dels oms."", 'en': 'The doctor put the lantern at the head of the grave and came and sat down with his back against one of the elm trees.'}"
1352,"{'ca': ""Estava tan a prop que els minyons l'haurien pogut tocar."", 'en': 'He was so close the boys could have touched him.'}"
1353,"{'ca': '-De pressa, mestres!- Digué en veu baixa.- La lluna podria eixir de cop i volta!', 'en': '""Hurry, men!"" he said, in a low voice; ""the moon might come out at any moment.""'}"
1354,"{'ca': 'Rondinaren una resposta, i continuaren cavant.', 'en': 'They growled a response and went on digging.'}"
1355,"{'ca': 'Per algun temps no se sentí més soroll que el xarricar de les pales que descarregaven llur nolieig de terra i arena.', 'en': 'For some time there was no noise but the grating sound of the spades discharging their freight of mould and gravel.'}"
1356,"{'ca': 'Allo era ben monoton.', 'en': 'It was very monotonous.'}"
