id,translation
1209,"{'ca': ""S'hauria bellugat i remenat com els seus nervis li demanaven, pero tenia por de despertar Sid."", 'de': 'Er hätte um sich schlagen mögen, wie es seine Nerven verlangten, aber er fürchtete, Sid aufzuwecken.'}"
1210,"{'ca': ""Jagué, doncs, d'allo més quiet i mirant en l'aire, dins l'ombra."", 'de': 'So lag er still und starrte in die Dunkelheit.'}"
1211,"{'ca': 'Tot era brofegament silenciós.', 'de': 'Es war so schrecklich still!'}"
1212,"{'ca': 'Aviat començaren a brollar del silenci sorolls apenes perceptibles, que anaven prenent cos.', 'de': 'Allmählich begannen aus der Stille heraus kleine, geheimnisvolle, kaum hörbare Stimmen sich bemerkbar zu machen.'}"
1213,"{'ca': 'El tic-tac del rellotge esdevingué sensible.', 'de': 'Zuerst vernahm er nur das Ticken der Uhr.'}"
1214,"{'ca': 'Vells prestatges es posaren a cruixir misteriosament.', 'de': 'Dann begannen morsche Balken geheimnisvoll zu brechen.'}"
1215,"{'ca': 'Els graons carriquejaren vagament.', 'de': 'Auch im Fußboden regte es sich.'}"
1216,"{'ca': 'Sens dubte, hi havia esperits en campanya.', 'de': 'Es war kein Zweifel, daß Geister ihr Wesen trieben.'}"
1217,"{'ca': 'Un ronc acompassat venia sordament de la cambra de la tia Polly.', 'de': 'Ein dumpfer, sich regelmäßig wiederholender Ton drang aus Tante Pollys Schlafzimmer herauf.'}"
1218,"{'ca': ""I aleshores comença el xerric enujós d'un grill que cap inventiva humana hauria pogut localitzar."", 'de': 'Und jetzt begann das eintönige Zirpen einer Grille, das keine menschliche Macht zum Schweigen zu bringen vermag.'}"
1219,"{'ca': ""Després vingué el so acompassat i espectral d'un corc, a la paret que hi havia a la capçalera del llit: allo volia dir que els dies d'algú eren comptats."", 'de': 'Dann wieder ließ das unheimliche Klopfen des Totenkäfers in einem Balken über seinem Kopf Tom erschauern -- gewiß waren irgend jemandes Tage gezählt.'}"
1220,"{'ca': ""Després l'udol d'un gos llunya munta en l'aire de la nit, i fou respost per un udol més vague d'una distancia més remota."", 'de': 'Jetzt erfüllte das langgezogene Heulen eines Hundes die nächtliche Stille und wurde sofort durch ein noch entfernteres Heulen beantwortet.'}"
1221,"{'ca': ""Tom es trobava a l'agonia."", 'de': 'Tom lag halb betäubt.'}"
1222,"{'ca': ""A la fi romangué satisfet que el temps s'hagués exhaurit i l'eternitat s'inaugurés; i comença, a desgrat seu, a ensopir-se; el rellotge canta les onze, pero ell no les sentí."", 'de': 'Er glaubte, alle Zeit habe aufgehört und die Ewigkeit beginne. Trotz aller Anstrengung schlief er ein.'}"
1223,"{'ca': 'I després comparegué, mesclat amb els somnis a mig formar, un miol sobiranament melangiós.', 'de': 'Und dann mischte sich in seine halbbewußten Träume ein höchst melancholisches Katzengeheul.'}"
1224,"{'ca': ""Una finestra veina que s'obria el trasbalsa."", 'de': 'Das Aufreißen eines benachbarten Fensters schreckte ihn in die Höhe.'}"
1225,"{'ca': ""Un crit de: -Ala, bretol!- i el patapam d'una ampolla buida contra el darrera del cobert de fusta de la seva tia el desvetllaren del tot, i al cap d'un minut estava abillat i fora de la finestra, i s'arrossegava per la teulada de la golfa a quatre grapes."", 'de': 'Der wütende Ruf: ,,Hol der Teufel die verfluchte Katze!"" und der Anprall einer leeren Flasche gegen die Rückwand von Tante Pollys Holzschuppen ermunterten ihn vollends; eine Minute später war er völlig angekleidet, stieg aus dem Fenster und noch auf allen Vieren am Dach eines kleinen Anbaues entlang.'}"
1226,"{'ca': ""Miola amb precaució una o dues vegades, tot fent via. Després salta a la teulada del cobert, i d'alla a terra."", 'de': 'Während dieses Spazierganges miaute er ein- oder zweimal halblaut, dann kletterte er auf das Dach des Holzschuppens und sprang von dort zur Erde.'}"
1227,"{'ca': ""Veu's allí Huckleberry Finn amb el gat mort."", 'de': 'Huckleberry Finn war da mit seiner toten Katze.'}"
1228,"{'ca': 'Els nois partiren i desaparegueren en la tenebror.', 'de': 'Die Jungen machten sich davon und verschwanden in der Dunkelheit.'}"
1229,"{'ca': ""Al cap de mitja hora calcigaven l'alt herbam del cementiri."", 'de': 'Eine halbe Stunde später wateten sie durch das nasse Gras des Kirchhofes.'}"
1230,"{'ca': ""Era un cementiri de la vella mena ponentina, damunt un turó, a vora d'una milla i mitja del poblet."", 'de': 'Es war ein Kirchhof in der althergebrachten Art des Westens.'}"
1231,"{'ca': 'El vorejava un clos atrotinat, fet de taulons, que unes vegades es decantava cap enfora i altres cap endins, pero mai no romania test.', 'de': 'Er lag auf einem Hügel, über ein und eine halbe Meile vom Dorfe entfernt.'}"
1232,"{'ca': 'Herbei i herbotes envaien tot el cementiri. Totes les velles tombes eren ensorrades.', 'de': 'Umgeben war er von einem halb morschen alten Zaun, der sich bald nach innen, bald nach außen lehnte und doch sich immer noch aufrecht erhielt.'}"
1233,"{'ca': 'No hi havia una lapida enlloc.', 'de': 'Gras und Unkraut überwucherten den ganzen Gottesacker.'}"
1234,"{'ca': 'Fustes de cim arrodonit, menjades de corcs, feien tentines damunt les tombes, cercant decantades un puntal, i no trobant-ne cap.', 'de': 'Die meisten der älteren Gräber waren längst eingesunken. Nicht ein einziger Grabstein war zu sehen.'}"
1235,"{'ca': ""Allo de «Consagrat a la memoria de…» i així per l'estil, hom ho havia pintat en el seu temps, pero hom ja no hauria pogut llegir-ho en el major nombre d'elles, ara, baldament hi hagués hagut més llum."", 'de': 'Roh geschnitzte, wurmstichige Holzkreuze steckten auf den Hügeln, einen Anhalt suchend und keinen findend. ,,Zum ewigen Gedächtnis"", das und ähnliches war auf einige gemalt, aber man konnte es meistens nicht mehr lesen -- auch nicht bei hellem Tageslicht.'}"
1236,"{'ca': ""Un oratjol desmaiat gemegava entre els arbres, i Tom tingué por que fossin els esperits dels morts planyent-se d'ésser destorbats."", 'de': 'Ein leichter Wind säuselte in den Bäumen, und Tom argwöhnte, daß es Stimmen von Toten sein könnten, die sich über die Störung ihrer Ruhe beklagten.'}"
1237,"{'ca': ""Els nois enraonaren poc, i només que en una veu que no s'afigurava, perque l'hora, i l'indret, i la difosa solemnitat, i el silenci oprimien llurs esperits."", 'de': 'Nur leise, mit verhaltenem Atem, wagten die beiden zu sprechen, Zeit und Stunde und die trostlose Schwermut und Verlassenheit ihrer Umgebung bedrückten ihren Geist.'}"
1238,"{'ca': ""Trobaren el nou munt alterós que cercaven, i s'aconductaren sota la protecció de tres oms poderosos que creixien aflotonats a unes quantes passes de la tomba."", 'de': 'Sie fanden das neugeschaufelte Grab, das sie suchten, und stellten sich in den Schutz und Schatten dreier mächtiger Ulmen, welche, ein paar Schritte vom Grabe entfernt, sich dicht aneinander drängten.'}"
1239,"{'ca': 'Esperaren en silenci una estona, que els sembla ben llarga.', 'de': 'Dann warteten sie lange schweigend auf das, was da kommen sollte.'}"
1240,"{'ca': ""La queixa d'una oliba llunyana era l'únic so que trencava el silenci de mort."", 'de': 'Das Husten einer entfernten Eule war der einzige Ton, der die tiefe Stille zuweilen unterbrach.'}"
1241,"{'ca': 'Les reflexions de Tom li anaven esquifint el cor.', 'de': 'Toms Beklemmung wuchs.'}"
1242,"{'ca': ""Havia d'enraonar, fos com fos."", 'de': 'Er mußte durchaus sprechen.'}"
1243,"{'ca': ""Així és que digué, en un murmuri: -Hucky! Creieu que els morts se n'agraden que nosaltres siguem aquí?"", 'de': 'So sagte er mit flüsternder Stimme: ,,Hucky, glaubst du, daß die Toten es leiden werden, daß wir hier sind?""'}"
1244,"{'ca': 'Huckleberry zumzeja: -Em plauria de saber-ho. És una cosa que corpren: oi?', 'de': 'Huckleberry gab flüsternd zurück: ,,Ich wollte, ich wüßte es. \'s ist schrecklich traurig hier, nicht?""'}"
1245,"{'ca': '-Ja ho crec!', 'de': ',,Ich glaub\' wohl!""'}"
1246,"{'ca': 'Després hi hagué una considerable pausa, durant la qual els minyons examinaren interiorment la materia.', 'de': 'Während der nächsten Minuten schwiegen beide, die Frage innerlich weiter verarbeitend.'}"
1247,"{'ca': 'Després Tom murmura: -Escolteu, Hucky: que compteu que ens sent parlar, Hoss Williams?', 'de': 'Dann wisperte Tom wieder: ,,Sag, Hucky -- meinst du, daß Hoss Williams uns sprechen hört?""'}"
1248,"{'ca': '-És clar que sí. Si més no, el seu esperit.', 'de': ',,O, sicher, wenigstens sein Geist.""'}"
1249,"{'ca': ""Tom, després d'una pausa:"", 'de': ""Nach einer Pause Tom wieder: ,,Hätt' ich doch nur _Herr_ Williams gesagt!""}"
1250,"{'ca': ""-Em plauria d'haver dit el senyor Williams."", 'de': ""Aber ich hab's ja nie anders gehört.""}"
1251,"{'ca': 'Pero no he obrat altrament per cap mala cosa: tothom li diu Hoss.', 'de': 'Alle nennen ihn einfach Hoss.""'}"
1252,"{'ca': ""-Un cos mort d'aquests, mai pot ésser massa exigent sobre la manera com un hom en parli, Tom."", 'de': ',,Ja. Tom, man kann gar nicht vorsichtig genug sein in dem, was man über die Leute da unten sagt.""'}"
1253,"{'ca': 'Aixo crea un descoratjament, i la conversa fina de bell nou.', 'de': 'Dies war ungemütlich, und die Unterhaltung erstarb wieder.'}"
1254,"{'ca': 'Aviat Tom agafa el braç de son camarada i digué:', 'de': 'Plötzlich packte Tom seinen Kameraden am Arm und raunte: ,,Pscht!""'}"
1255,"{'ca': '-Sst!', 'de': ',,Was denn, Tom?""'}"
1256,"{'ca': ""-Que hi ha, Tom?- I s'arrambaren amb els cors palpitants."", 'de': 'Und die beiden drängten sich klopfenden Herzens aneinander.'}"
1257,"{'ca': '-Sst!', 'de': ',,Pscht!'}"
1258,"{'ca': 'Altra vegada!', 'de': ""Da ist's wieder!""}"
1259,"{'ca': 'No ho sentiu?', 'de': 'Hast du denn nichts gehört?""'}"
1260,"{'ca': '-Jo…', 'de': ',,Ich --""'}"
1261,"{'ca': '-Veieu?', 'de': ',,Da!'}"
1262,"{'ca': 'Ara ho heu sentit.', 'de': 'Nun hörst du\'s doch!""'}"
1263,"{'ca': '-Déu meu, Tom!', 'de': ',,Herr Gott, Tom, sie kommen!'}"
1264,"{'ca': 'Ja són aquí, ben segur.', 'de': 'Sie kommen ganz bestimmt!'}"
1265,"{'ca': 'Que farem?', 'de': 'Was tust du?"" ,,Ich?'}"
1266,"{'ca': '-Poc ho sé.', 'de': 'Nichts!'}"
1267,"{'ca': 'Creieu que ens llucaran?', 'de': 'Meinst du, daß sie uns sehen werden?""'}"
1268,"{'ca': '-O Tom! Poden veure en la foscor, igual que els gats.', 'de': ',,O, Tom, die sehen in der Dunkelheit wie die Katzen. -- Ich wollte nur, ich wär\' nicht hergekommen!""'}"
1269,"{'ca': 'Voldria no haver vingut. -Oh! No tingueu por.', 'de': ',,Ach was, fürchte dich nicht!'}"
1270,"{'ca': 'No crec que ens empantaneguin.', 'de': ""Ich glaub' nicht, daß sie uns was tun!""}"
1271,"{'ca': 'No fem cap mal.', 'de': 'Wir haben ja nichts Schlechtes getan.'}"
1272,"{'ca': ""Si estem ben quiets, potser ni se n'adonaran de nosaltres."", 'de': 'Wenn wir ganz still sind, werden sie uns vielleicht gar nicht bemerken!""'}"
1273,"{'ca': '-Hi faré el que sapiga, Tom; pero, Déu meu!, tot jo sóc una esgarrifança!', 'de': ',,Ich will\'s versuchen, Tom, aber, Herr Gott, ich bin halb tot vor Angst!""'}"
1274,"{'ca': '-Escolteu!', 'de': ',,Still!""'}"
1275,"{'ca': 'Els minyons decantaren la testa plegats, i amb prou feines respiraven.', 'de': 'Sie steckten die Köpfe zusammen und wagten kaum zu atmen.'}"
1276,"{'ca': ""Un so apagat de veus surava per l'extrem més distant del cementiri. -Vegeu!"", 'de': 'Dumpfes Stimmengewirr wurde vom anderen Ende des Kirchhofes hörbar.'}"
1277,"{'ca': 'Mireu allí!- murmura Tom. -Que és allo?', 'de': ',,Sieh, sieh doch!"" flüsterte Tom. ,,Was ist das?""'}"
1278,"{'ca': '-Foc del dimoni!', 'de': "",,'s ist Teufelsspuk!""}"
1279,"{'ca': 'O Tom! Aixo glaça.', 'de': 'Ach, Tom, wie schrecklich!""'}"
1280,"{'ca': ""Algunes incertes figures s'acostaren entre la fosca, tot gronxant una llanterna d'estany d'antiga mena, que clapava el sol amb innombrables antiqüeles de llum."", 'de': 'Ein paar unbestimmte Figuren tauchten aus der Dunkelheit auf, eine altertümliche Blendlaterne mit sich führend, welche die Umgebung mit zahllosen Lichtstreifen erhellte.'}"
1281,"{'ca': 'Al cap de poc, Huckleberry zumzeja amb un calfred: -Son els dimonis, ben segur.', 'de': 'Schaudernd flüsterte Huckleberry: ,,Ganz gewiß, es sind Teufel!'}"
1282,"{'ca': 'En vénen tres!', 'de': 'Drei auf einmal!'}"
1283,"{'ca': 'En nom de Déu, Tom, estem perduts!', 'de': 'Gott, Gott, Tom, wir sind verloren!'}"
1284,"{'ca': 'Podeu pregar?', 'de': 'Weißt du kein Gebet?""'}"
1285,"{'ca': '-Faré per manera, pero no tingueu por.', 'de': "",,Ich will's versuchen, aber sei doch nicht so bange!""}"
1286,"{'ca': 'No ens faran cap mal.', 'de': 'Sie werden uns ja nicht erwischen.'}"
1287,"{'ca': '«Em fico dins el llit per fer-hi un son seguit…»', 'de': 'Müde bin ich, geh zur Ruh --""'}"
1288,"{'ca': '-Sst!', 'de': ',,Pscht!""'}"
1289,"{'ca': '-Que passa, Huck?', 'de': ',,Was gibt\'s Huck?""'}"
1290,"{'ca': '-Són homes!', 'de': ',,Das sind ja _Menschen_!'}"
1291,"{'ca': ""Un n'és, sinó els altres."", 'de': 'Einer wenigstens!'}"
1292,"{'ca': ""Un d'ells fa la veu de Muff"", 'de': 'Die eine Stimme gehört dem alten Muff Potter!""'}"
1293,"{'ca': 'Potter. -Ca!… Voleu dir?', 'de': ',,Ist das gewiß?""'}"
1294,"{'ca': '-Faig juguesca de coneixer-la bé.', 'de': "",,Wenn ich dir's doch sage!""}"
1295,"{'ca': 'No us remeneu ni us bellugueu.', 'de': 'Nur ganz still!'}"
1296,"{'ca': 'No és prou viu per a reparar-nos.', 'de': 'Er wird uns schwerlich bemerken!'}"
1297,"{'ca': 'Deu estar embriagat, com de costum, ben segur, aquest vell poca-pena del diastre.', 'de': 'Besoffen, wie gewöhnlich -- erbärmlicher, alter Trunkenbold!""'}"
1298,"{'ca': ""-Molt bé: estaré ben quiet. Ara n'estan lluny. No el poden trobar. Ara tornen a venir. Ara es cremen. Ara es refreden altra vegada. Es cremen un altre cop."", 'de': "",,'s ist schon gut, ich bin ja ganz still! -- Jetzt bleiben sie stehen -- sie können's nicht finden -- jetzt kommen sie wieder näher -- heiß -- kalt -- wieder heiß -- riesig heiß!""}"
1299,"{'ca': ""Brasa viva! Aquesta vegada ho han ensopegat. Escolteu, Huck: conec una altra de llurs veus: hi ha Joe l'Indi."", 'de': 'Da -- da sind sie jetzt ganz in der Nähe! -- Du, Huck, ich kenne die zweite Stimme -- \'s ist die von Indianer-Joe.""'}"
1300,"{'ca': '-Oi!', 'de': "",,'s ist richtig!""}"
1301,"{'ca': 'Aquest mestís assassí!', 'de': 'Diese mörderische Bestie!'}"
1302,"{'ca': ""M'estimaria més que fossin dimonis, cent vegades!"", 'de': ""Ich wollt' fast lieber, es wären Teufel!""}"
1303,"{'ca': 'Per que deuen rondar?', 'de': 'Was sie wohl vorhaben?""'}"
1304,"{'ca': ""Els murmuris s'extingiren del tot, aleshores, perque els tres homes havien arribat a la tomba, i romanien a unes quantes passes de l'amagatall dels dos minyons."", 'de': ""Mit dem Tuscheln war's jetzt aus; die drei waren beim Grab angelangt und standen kaum ein paar Fuß vom Versteck der beiden Abenteurer.""}"
1305,"{'ca': '-Aquí és- digué la tercera veu. I son posseidor alça la llanterna, que mostra la faç del jove doctor Robinson.', 'de': ',,Hier ist es,"" sagte die dritte Stimme, worauf einer der anderen die Laterne in die Höhe hielt -- sie beleuchtete des jungen Dr. Robinson Gesicht.'}"
1306,"{'ca': ""Potter i Joe l'Indi portaven un baiard, amb una corda i un parell de pales al damunt."", 'de': 'Potter und Indianer-Joe hatten einen Schubkarren mit einem Strick und ein paar Schaufeln mitgebracht.'}"
1307,"{'ca': ""Deixaren en terra allo que traginaven, i començaren d'obrir la tomba."", 'de': 'Sie setzten ihre Last nieder und begannen, das Grab zu öffnen.'}"
1308,"{'ca': ""El doctor posa la llanterna al cap del lloc d'enterrament i avança i s'assegué, amb l'esquena recolzada en un dels oms."", 'de': 'Der Doktor setzte die Laterne auf das Kopfende des Grabes und setzte sich mit dem Rücken gegen eine der Ulmen nieder.'}"
1309,"{'ca': ""Estava tan a prop que els minyons l'haurien pogut tocar."", 'de': 'Er war so nahe, daß die beiden Burschen ihn hätten berühren können.'}"
1310,"{'ca': '-De pressa, mestres!- Digué en veu baixa.- La lluna podria eixir de cop i volta!', 'de': ',,Hurtig, Leute,"" sagte er leise. ,,Der Mond wird gleich herauskommen!""'}"
1311,"{'ca': 'Rondinaren una resposta, i continuaren cavant.', 'de': 'Sie grunzten was als Antwort und gruben weiter.'}"
1312,"{'ca': 'Per algun temps no se sentí més soroll que el xarricar de les pales que descarregaven llur nolieig de terra i arena.', 'de': 'Einige Zeit war nichts zu hören als der dumpfe Ton der Schaufeln, die ihre Ladung von Erde und Steinen abluden.'}"
1313,"{'ca': 'Allo era ben monoton.', 'de': 'Es klang sehr eintönig.'}"
1314,"{'ca': ""Finalment, una pala topa amb el taüt, fent un so opac i de fusta, i al cap d'un o dos minuts els homes l'havien hissat damunt terra, al defora."", 'de': 'Endlich stieß eine Schaufel krachend auf den Sargdeckel -- zwei Minuten später hatten die Männer den Sarg herausgeschoben und niedergesetzt.'}"
1315,"{'ca': 'Alçapremaren la tapadora amb les pales, tragueren el cos mort, i el rebotaren asprament per terra.', 'de': 'Darauf brachen sie mit ihren Schaufeln den Deckel auf, zogen die Leiche heraus und warfen sie brutal auf die Erde.'}"
1316,"{'ca': 'La lluna es mogué darrera els núvols i mostra sa cara esblaimada.', 'de': 'Der Mond trat in diesem Augenblick hinter den Wolken hervor und beleuchtete grell die scheußliche Szene.'}"
1317,"{'ca': 'El baiard fou endegat, i el cos mort posat al seu damunt, cobert amb una flassada, i fermat amb la corda.', 'de': 'Der Schubkarren wurde herbeigeholt, der Körper daraufgelegt, mit einer Decke eingehüllt und mit Stricken festgebunden.'}"
1318,"{'ca': 'Potter es tragué un ganivetas de molles i talla el cap de la corda que penjava, i digué: -Ara la cosa damnada esta a punt, serra-ossos, i, o bé ens doneu cinc monedes més, o aquí roman.', 'de': 'Potter zog ein großes Messer hervor, schnitt das überhängende Stück des Strickes ab und sagte: ,,So, _das_ wär getan, Beinsäger, jetzt noch \'nen Fünfer \'raus, oder das da bleibt stehen.""'}"
1319,"{'ca': ""-Aixo és parlar!- digué Joe l'Indi."", 'de': ',,\'s ist ganz richtig,"" stimmte der Indianer-Joe bei.'}"
1320,"{'ca': '-Ei!', 'de': ',,Seht mal!'}"
1321,"{'ca': ""Que vol dir, aixo?- féu el doctor. -Heu demanat la paga per endavant, i us l'he donada."", 'de': 'Was soll das heißen?"" fragte der Doktor. ,,Ihr habt euer Geld im voraus verlangt, und ich hab\'s euch gegeben.""'}"
1322,"{'ca': ""-Sí, i heu fet quelcom més que aixo- digué Joe l'Indi, atansant-se al doctor, que ara estava de peu dret. -Em vau treure, fa cinc anys, de la cuina del vostre pare, on avia anat a demanar alguna menja, i vau dir que no hi havia anat per cap bé; i quan vaig fer saber que me la pagaríeu, baldament passessin cent anys, el vostre pare em tanca a la preso per rodamón."", 'de': ',,Ja -- und \'s ist das letzte Mal gewesen,"" schrie der Indianer-Joe, sich dem Doktor nähernd, der rasch aufgestanden war. ,,Vor fünf Jahren hast du mich vom Hause deines Vaters bei Nacht und Nebel vertrieben, als ich um was zu essen bat, und hast gesagt, ich hätt\' wohl was anderes vorgehabt; und als ich schwor, wir würden noch mit \'nander abrechnen, und wär\'s erst in hundert Jahren, hat mich dein Vater als Landstreicher eingesperrt.'}"
1323,"{'ca': ""Us penseu que me n'he oblidat?"", 'de': ""Dachtest du, ich hätt's vergessen?""}"
1324,"{'ca': 'Per alguna cosa tinc sang indiana.', 'de': ""Ich hab' nicht umsonst Indianerblut!""}"
1325,"{'ca': 'I ara us he arreplegat, i no teniu més remei que pagar: sabeu?', 'de': 'Und jetzt will ich\'s dir geben, und du wirst zum stillen Mann gemacht!""'}"
1326,"{'ca': 'Amenaçava al doctor amb el puny a la cara, en aquell moment.', 'de': 'Bis jetzt hatte er dem Doktor mit der Faust unter der Nase herumgefuchtelt.'}"
1327,"{'ca': 'El doctor dona un cop sobtat, i estengué el mal home per terra.', 'de': 'Plötzlich holte dieser aus und streckte den Raufbold zu Boden.'}"
1328,"{'ca': ""Potter deixa caure el ganivet i exclama: -Ei! No toqueu el meu lleopard!- I a l'instant següent s'havia agafat amb el doctor, i tots dos lluitaven amb maxima embranzida, afollant l'herba i esquinçant la terra amb llurs talons."", 'de': 'Potter warf sein Messer zu Boden, und mit den Worten: ,,Halt einmal, du sollst meinen Freund nicht hauen!"" stürzte er sich auf den Doktor, und im nächsten Augenblick lagen beide wütend ringend, und Gras und Erde mit den Füßen zerstampfend, auf dem Grab.'}"
1329,"{'ca': ""Joe l'Indi salta a son peu, amb els ulls encesos d'ira, arrabassa el coltell de Potter, i va arrossegar-se com un gat i acotant-se, dant una i altra volta als combatents, cercant una avinentesa."", 'de': 'Der Indianer-Joe war gleich wieder auf den Beinen, seine Augen glühten unheimlich, er ergriff Potters Messer und umkreiste katzengleich die Kämpfenden, auf eine Gelegenheit lauernd.'}"
1330,"{'ca': ""De sobte el doctor pogué romandre desempallegat d'una estrebada, agafa la feixuga fusta del capçal de la tomba de Williams, i amb ella atuí Potter en terra; i, al mateix moment, el mestís veié arribada la seva i enfonsa el ganivet fins el manec en el pit del jove."", 'de': 'Aber auf einmal gelang es dem Doktor, sich freizumachen, er ergriff den schweren Sargdeckel und schlug Potter damit zu Boden -- ebenso rasch hatte Joe seinen Vorteil wahrgenommen und stieß das Messer bis ans Heft in des jungen Mannes Brust.'}"
1331,"{'ca': 'Ell giravolta i caigué en part damunt Potter, amarant-lo amb la seva sang; i en aquell punt els núvols esborraren el paorós espectacle, i els dos minyons, esparverats, fugiren a més córrer dins la fosca.', 'de': 'Der Doktor stieß einen Schrei aus und fiel auf Potter, ihn mit seinem Blute färbend; und im selben Moment verhüllten die Wolken das schreckliche Schauspiel, während die beiden zu Tode erschrockenen Burschen Hals über Kopf in der Dunkelheit verschwanden.'}"
1332,"{'ca': ""Quan la lluna, ben tost, es mostra de bell nou, Joe l'Indi romania damunt els dos cossos, tot contemplant-los."", 'de': 'Sobald der Mond wieder hervorkam, stand Joe über den beiden regungslos Liegenden und betrachtete sie.'}"
1333,"{'ca': ""El doctor féu un murmuri inarticulat, i un llarg badall d'agonia o bé dos, i resta en silenci. El mestís botzina: -Aquells comptes estan saldats, Déu us damni!"", 'de': 'Der Doktor murmelte etwas Unverständliches, tat einen langen Seufzer -- und war still.'}"
1334,"{'ca': ""Després féu sos robatoris en el cadaver. Després posa el fatal ganivet en l'oberta ma dreta de Potter, i segué damunt el taüt malmenat."", 'de': ',,Beim Satan -- der Stich sitzt,"" brummte Joe und begann die Leiche zu berauben, worauf er das verräterische Messer in Potters offene Hand steckte und sich auf den geöffneten Sarg setzte.'}"
1335,"{'ca': ""Passaren tres, quatre, cinc minuts, i aleshores Potter comença de moure's i de fer gemecs."", 'de': 'Drei -- vier -- fünf Minuten verflossen, und dann begann Potter sich zu bewegen und zu stöhnen.'}"
1336,"{'ca': ""Sa ma era closa damunt el ganivet: l'aixeca, hi pega llambregada i el deixa caure amb una esgarrifança."", 'de': 'Seine Hand schloß sich um das Messer, er hob es auf, blickte darauf und ließ es schaudernd fallen.'}"
1337,"{'ca': ""Després s'assegué, apartant-se el cos mort, i el lluca, i després lluca a son volt confosament."", 'de': 'Dann richtete er sich auf, schob die Leiche von sich und starrte verwirrt um sich.'}"
1338,"{'ca': 'Sos ulls toparen els de Joe. -Senyor!', 'de': 'Joe anzusehen, vermied er.'}"
1339,"{'ca': 'Com ha estat aixo, Joe?- demana.', 'de': ',,Herr Gott, Joe, wie war das?"" sagte er mit zitternder Stimme.'}"
1340,"{'ca': '-És un brut negoci- digué Joe sense bellugar-se. -Per que ho heu fet? -Jo!', 'de': ',,\'s ist \'ne faule Geschichte,"" entgegnete Joe grob. ,,Wozu tatst du\'s?""'}"
1341,"{'ca': ""I que he d'haver fet!"", 'de': ',,Sieh mal!'}"
1342,"{'ca': '-Ei! El parlar així no us en llevara pas la culpa.', 'de': 'Na -- mit solchem Geschwätz kommst du nicht los!""'}"
1343,"{'ca': ""Potter tremola i s'esblanqueí."", 'de': 'Potter zitterte und wurde aschfahl.'}"
1344,"{'ca': ""-Em pensava que estava sere. No havia d'haver fet beguda aquesta nit."", 'de': ',,Ich hatte mir doch vorgenommen, nüchtern zu bleiben!'}"
1345,"{'ca': 'Pero encara la tinc al cap, pitjor que quan vam començar la feina. Sento un desori! Amb prou feines puc recordar-me de res.', 'de': ""Warum mußte ich auch nachts trinken. -- Hab's ja noch im Kopf -- mehr, als wie wir kamen. -- Immer betrunken -- völlig -- auf gar nichts kann ich mich besinnen!""}"
1346,"{'ca': 'Digueu-me, Joe (de bo de bo, ara, vell company): ho he fet jo?', 'de': ""Sag, Joe, _ehrlich_, alter Bursche -- hab ich's getan?!""}"
1347,"{'ca': ""Joe, mai no m'havia passat pel magí; per la meva anima i la meva honor que mai no m'hi havia passat, Joe. Digueu-me, Joe, com ha estat."", 'de': ""Ich wollt's nicht tun -- auf Ehr und Seligkeit, Joe, ich wollt's nicht tun!""}"
1348,"{'ca': 'Oh! Esglaia! I ell tan jove i que prometia tant!', 'de': 'O, \'s ist schrecklich -- und er war so jung und hoffnungsvoll --""'}"
1349,"{'ca': ""-Ves, estaveu barallant-vos, i ell us va dar una patacada amb la fusta de la tomba, i vau caure d'allo més pla, i després us aixecareu, tot fent tentines i giravolts, i vau aferrar el ganivet, i l'hi vau apuntalar, mentre ell us ajustava una altra manyagueria que feia feredat. I aquí heu estat jaient fins ara, mort com un tascó. -Oh! No sabia el que em feia."", 'de': ',,Na, ihr habt halt gerauft, und er gab dir eins rüber mit dem Sargdeckel, und du fielst hin. -- Und dann kamst du wieder auf, wanktest und konntest dich kaum auf den Füßen halten, hobst das Messer auf -- na, und stießest es ihm in den Leib, grad, wie er dir noch \'nen tüchtigen Schlag geben wollte, und dann hast du hier wie \'n toter Klotz gelegen bis jetzt.""'}"
1350,"{'ca': ""Que em mori aquest mateix minut, si ho sabia. Tot era cosa del whisky i l'exaltació, em penso."", 'de': "",,O -- ich wußte ja nicht mehr, was ich tat. 's kam wohl alles vom Branntwein und von der Wut -- schätz' ich.""}"
1351,"{'ca': 'Mai a la vida no havia usat una arma, Joe.', 'de': ""Ich hab' nie vorher in meinem Leben so was getan, Joe! 's können's mir alle bezeugen.""}"
1352,"{'ca': 'He tingut batusses, pero mai amb armes.', 'de': 'Geprügelt -- ja, aber gestochen niemals, Joe.'}"
1353,"{'ca': 'Tothom us ho dira.', 'de': ""Joe, sag's niemand!""}"
1354,"{'ca': 'Joe, no en cantéssiu res!', 'de': ""Sag mir, Joe, daß du's niemand sagen willst!""}"
1355,"{'ca': 'Digueu que no en cantareu res, Joe: aixo és ésser un bon amic.', 'de': ""Sei 'n guter Bursche! Joe!""}"
1356,"{'ca': 'Sempre us he tingut estimació, Joe, i he estat al costat vostre.', 'de': ""Ich hab' dich immer gern gehabt, Joe, und hab' deine Partei genommen.""}"
1357,"{'ca': 'No us en recordeu?', 'de': 'Weißt du nicht, Joe?'}"
